collection,test_name,solver,k,n,stop_tol,cost_mean,cost_stdev,cost_best_known,cost_relative_gap,cost_pre_rounded,norm_diff_best_prerounded,norm_diff_best_rounded,norm_diff_prerounded_rounded,time_mean,time_stdev,iters_best_mean,iters_min_of_k_mean,iters_mean_of_k_mean,max_iters_reached(1e5),birkhoff_infeasibility
qaplib,tai12b,sfw,1,3,1e-08,46671881.0,1865089.8881106686,39464925,0.1826167413215659,41522786.75313591,3.9812311213529044,4.541157402255382,1.689835917314433,6.719392617543538,4.740566468720503,66726.0,66726.0,66726.0,True,0.0
qaplib,tai12b,tos,1,3,1e-08,41010687.0,0.0,39464925,0.03916799537817442,37450410.73836791,2.3470743349280654,2.0,1.8124431525218039,7.057285149892171,0.08558791239066292,100000.0,100000.0,100000.0,True,1.3110620651154922e-10
qaplib,esc32c,sfw,1,3,1e-08,648.0,3.265986323710904,642,0.009345794392523364,598.9495524735513,7.252676561019552,7.915322230804944,3.0121201297797486,16.99676028887431,0.06844825029841657,100000.0,100000.0,100000.0,True,0.0
qaplib,esc32c,tos,1,3,1e-08,642.6666666666666,0.9428090415820634,642,0.0010384215991692037,595.3260878765765,6.356649986900901,7.831327480146153,4.526170266861729,7.565622886021932,1.0355029963440627,86011.0,86011.0,86011.0,True,1.28844573560523e-10
qaplib,kra30a,sfw,1,3,1e-08,93560.0,1314.762335937564,88900,0.052418447694038244,91592.06831863767,6.759885403417111,7.438366258481767,2.4755987662210828,19.871485630671184,0.8126774612935821,100000.0,100000.0,100000.0,True,0.0
qaplib,kra30a,tos,1,3,1e-08,90273.33333333333,1024.5432586713403,88900,0.015448068991376024,89014.75083821989,6.481424568158385,7.205014716001631,2.488725359853135,4.877398252487183,1.9408745122835618,57709.666666666664,57709.666666666664,57709.666666666664,False,4.016616928293874e-11
qaplib,kra30b,sfw,1,3,1e-08,93040.0,1641.5236824365343,91420,0.0177204112885583,91617.98028485,6.701534544483141,7.19327619260655,2.2344876437855983,19.885056336720783,0.5482739885080793,100000.0,100000.0,100000.0,True,0.0
qaplib,kra30b,tos,1,3,1e-08,93486.66666666667,832.2793334505483,91420,0.02260628600597978,91671.15440191499,7.011340178172343,7.65917096804755,2.719581175084663,4.969036817550659,1.2250469548023544,58351.333333333336,58351.333333333336,58351.333333333336,False,3.9195420136117834e-11
qaplib,sko100a,sfw,1,3,1e-08,153746.0,414.54553429026345,152002,0.011473533242983645,153606.77473053875,13.18834059266864,13.90414567642478,3.1991660465581404,450.8628679116567,86.69293456184188,81689.0,81689.0,81689.0,True,0.0
qaplib,sko100a,tos,1,3,1e-08,153118.0,233.51802214532964,152002,0.007342008657780819,152916.3098840666,12.591658010773848,13.879654313607796,4.562456902585851,76.61278422673543,2.4677656811984465,100000.0,100000.0,100000.0,True,9.933695750696036e-08
qaplib,esc16i,sfw,1,3,1e-08,14.666666666666666,0.9428090415820634,14,0.047619047619047575,12.250015732534969,5.306475957769288,5.656854249492381,1.7389570640087915,7.2421300411224365,5.120468571746363,66668.66666666667,66668.66666666667,66668.66666666667,True,0.0
qaplib,esc16i,tos,1,3,1e-08,14.0,0.0,14,0.0,10.490610322953025,4.477275937324695,5.351156887898703,2.84508323034598,0.163891871770223,0.03540966041140798,2288.3333333333335,2288.3333333333335,2288.3333333333335,False,3.0935207412984344e-10
qaplib,esc128,sfw,1,3,1e-08,64.66666666666667,0.9428090415820634,64,0.01041666666666674,54.05965349847231,15.465365837081889,16.0,3.835282168975802,260.60582216580707,6.43637565562444,100000.0,100000.0,100000.0,True,0.0
qaplib,esc128,tos,1,3,1e-08,72.0,4.320493798938574,64,0.125,61.14989275630268,12.041121367425838,15.874424539246222,10.315773530457998,111.95375474294026,1.2440034971431833,100000.0,100000.0,100000.0,True,1.057801349739006e-09
qaplib,chr15a,sfw,1,3,1e-08,18267.333333333332,904.9115364989491,9896,0.8459310158986795,14507.02499557095,4.961407526955943,5.291502622129181,1.6147107150669913,10.926886479059855,0.11093460455778571,100000.0,100000.0,100000.0,True,0.0
qaplib,chr15a,tos,1,3,1e-08,13782.0,1980.709637141867,9896,0.39268391269199676,12182.898883832137,5.022544469870479,5.291502622129181,1.4615657072479147,2.9381640752156577,1.0906926555641514,40149.666666666664,40149.666666666664,40149.666666666664,False,2.1255442644589018e-08
qaplib,lipa40a,sfw,1,3,1e-08,32118.666666666668,21.545816814923082,31538,0.018411651552624385,31464.603781588125,7.0488554091083,8.793773206579013,4.630049444565802,42.35965975125631,0.6308257880469809,100000.0,100000.0,100000.0,True,0.0
qaplib,lipa40a,tos,1,3,1e-08,32054.0,39.80787191833629,31538,0.016361215042171348,31443.93974501173,6.799621252633929,8.47802871112349,4.5807269016729695,13.141865412394205,0.051476005833890594,100000.0,100000.0,100000.0,True,1.1174933679130286e-08
