collection,test_name,solver,k,n,cost_mean,cost_stdev,cost_best_known,cost_relative_gap,cost_pre_rounded,norm_diff_best_prerounded,norm_diff_best_rounded,norm_diff_prerounded_rounded,time_mean,time_stdev,iters_best_mean,iters_min_of_k_mean,iters_mean_of_k_mean,max_iters_reached(1e5),birkhoff_infeasibility
qaplib,ste36c,sfw,1,1,,,8239110,0.04312674548585951,7964267.286223819,,,,0.18587231636047363,0.0,755.0,755.0,755.0,False,0.0
qaplib,ste36c,tos-bp-project,1,1,,,8239110,0.012200346882126832,7941492.806534769,,,,0.47911572456359863,0.0,5184.0,5184.0,5184.0,False,0.0
qaplib,ste36b,sfw,1,1,,,15852,0.07935907141054757,16872.842635262467,,,,0.04864096641540527,0.0,191.0,191.0,191.0,False,0.0
qaplib,ste36b,tos-bp-project,1,1,,,15852,0.15468079737572546,18624.556407040975,,,,0.5652539730072021,0.0,6290.0,6290.0,6290.0,False,0.0
qaplib,bur26b,sfw,1,1,,,3817852,0.06736850983223026,4048193.433286417,,,,0.0010862350463867188,0.0,5.0,5.0,5.0,False,0.0
qaplib,bur26b,tos-bp-project,1,1,,,3817852,0.05900621606075877,4013929.3834582185,,,,6.64484715461731,0.0,100000.0,100000.0,100000.0,True,0.0
qaplib,nug17,sfw,1,1,,,1732,0.0011547344110854503,1712.2936780958767,,,,0.034789085388183594,0.0,323.0,323.0,323.0,False,0.0
qaplib,nug17,tos-bp-project,1,1,,,1732,0.006928406466512702,1708.75137583107,,,,0.12274599075317383,0.0,1620.0,1620.0,1620.0,False,0.0
qaplib,tai25a,sfw,1,1,,,1167256,0.05383223560213012,1209368.673343516,,,,0.052397966384887695,0.0,332.0,332.0,332.0,False,0.0
qaplib,tai25a,tos-bp-project,1,1,,,1167256,0.05042938310019396,1204039.1564984918,,,,0.19819164276123047,0.0,2445.0,2445.0,2445.0,False,5.807060213456783e-18
qaplib,wil100,sfw,1,1,,,273038,0.004731942073997026,274253.5950766707,,,,0.17197966575622559,0.0,34.0,34.0,34.0,False,0.0
qaplib,wil100,tos-bp-project,1,1,,,273038,0.007859711834982677,275625.66956714314,,,,4.054328441619873,0.0,6303.0,6303.0,6303.0,False,5.8260705960464074e-18
qaplib,lipa70a,sfw,1,1,,,169755,0.01456216311743395,170357.9054250707,,,,0.15968799591064453,0.0,74.0,74.0,74.0,False,0.0
qaplib,lipa70a,tos-bp-project,1,1,,,169755,0.014827251038261022,170172.7694575934,,,,14.679579019546509,0.0,37367.0,37367.0,37367.0,False,3.2005896641095428e-18
qaplib,tai80a,sfw,1,1,,,13499184,0.025719184211430855,13822153.95797843,,,,0.07560920715332031,0.0,56.0,56.0,56.0,False,0.0
qaplib,tai80a,tos-bp-project,1,1,,,13499184,0.04430490020730142,13996557.468564024,,,,3.779334783554077,0.0,7976.0,7976.0,7976.0,False,6.910412940989908e-15
qaplib,chr15c,sfw,1,1,,,9504,0.30408249158249157,11419.70538362713,,,,0.12378549575805664,0.0,1079.0,1079.0,1079.0,False,0.0
qaplib,chr15c,tos-bp-project,1,1,,,9504,0.6430976430976431,12288.084995536838,,,,0.1577765941619873,0.0,2177.0,2177.0,2177.0,False,0.0
qaplib,nug14,sfw,1,1,,,1014,0.03747534516765286,1021.7755866424704,,,,0.037851810455322266,0.0,373.0,373.0,373.0,False,0.0
qaplib,nug14,tos-bp-project,1,1,,,1014,0.04142011834319527,1029.2123476348052,,,,0.24385452270507812,0.0,3889.0,3889.0,3889.0,False,0.0
qaplib,tai40b,sfw,1,1,,,637250948,0.6771528490531175,1000623196.2319691,,,,0.0007989406585693359,0.0,3.0,3.0,3.0,False,0.0
qaplib,tai40b,tos-bp-project,1,1,,,637250948,0.35628621457931514,912535263.9334062,,,,10.238321542739868,0.0,100000.0,100000.0,100000.0,True,2.0062497744611208e-18
qaplib,tai50a,sfw,1,1,,,4938796,0.02392809907515921,5041564.955655427,,,,0.07489514350891113,0.0,227.0,227.0,227.0,False,0.0
qaplib,tai50a,tos-bp-project,1,1,,,4938796,0.0332485893322988,5080856.566343434,,,,0.9394974708557129,0.0,7549.0,7549.0,7549.0,False,1.4752291098733836e-15
qaplib,chr12c,sfw,1,1,,,11156,0.8814987450699175,15213.9321665325,,,,0.32923054695129395,0.0,3809.0,3809.0,3809.0,False,0.0
qaplib,chr12c,tos-bp-project,1,1,,,11156,0.257260666905701,10273.303711038807,,,,0.1530320644378662,0.0,2214.0,2214.0,2214.0,False,0.0
qaplib,esc16c,sfw,1,1,,,160,0.075,153.4771553930895,,,,0.1671135425567627,0.0,1666.0,1666.0,1666.0,False,0.0
qaplib,esc16c,tos-bp-project,1,1,,,160,0.0125,145.51523406082683,,,,0.13327670097351074,0.0,1881.0,1881.0,1881.0,False,1.4572200998630206e-17
qaplib,nug22,sfw,1,1,,,3596,0.0016685205784204673,3578.175593379138,,,,0.02743244171142578,0.0,209.0,209.0,209.0,False,0.0
qaplib,nug22,tos-bp-project,1,1,,,3596,0.013904338153503892,3622.425399930664,,,,0.39266109466552734,0.0,5902.0,5902.0,5902.0,False,5.894806763137261e-17
qaplib,esc32g,sfw,1,1,,,6,0.3333333333333333,3.8575508487613073,,,,1.5276219844818115,0.0,10165.0,10165.0,10165.0,False,0.0
qaplib,esc32g,tos-bp-project,1,1,,,6,0.0,2.8772557476492215,,,,0.2402951717376709,0.0,2692.0,2692.0,2692.0,False,0.0
qaplib,nug27,sfw,1,1,,,5234,0.02904088651127245,5338.100478953322,,,,0.03135180473327637,0.0,174.0,174.0,174.0,False,0.0
qaplib,nug27,tos-bp-project,1,1,,,5234,0.013756209400076424,5286.062072310546,,,,0.42612576484680176,0.0,5678.0,5678.0,5678.0,False,8.235618698392113e-18
qaplib,lipa90b,sfw,1,1,,,12490441,0.0,12490441.0,,,,0.1440885066986084,0.0,52.0,52.0,52.0,False,0.0
qaplib,lipa90b,tos-bp-project,1,1,,,12490441,0.0,12490665.67568382,,,,2.030639410018921,0.0,3315.0,3315.0,3315.0,False,1.2146462488412682e-10
qaplib,chr20c,sfw,1,1,,,14142,0.18879932117098006,16685.0116884604,,,,0.004024028778076172,0.0,14.0,14.0,14.0,False,0.0
qaplib,chr20c,tos-bp-project,1,1,,,14142,0.545325979352284,21709.84284833949,,,,0.3554112911224365,0.0,5264.0,5264.0,5264.0,False,0.0
qaplib,esc32h,sfw,1,1,,,438,0.0273972602739726,423.40261059469026,,,,0.11087298393249512,0.0,703.0,703.0,703.0,False,0.0
qaplib,esc32h,tos-bp-project,1,1,,,438,0.0365296803652968,427.28596825648503,,,,0.4123530387878418,0.0,4899.0,4899.0,4899.0,False,1.1491448803540507e-17
qaplib,tho40,sfw,1,1,,,240516,0.019666051322988907,244517.30131101125,,,,0.020981311798095703,0.0,72.0,72.0,72.0,False,0.0
qaplib,tho40,tos-bp-project,1,1,,,240516,0.013063579969731743,242384.32056613217,,,,0.761225700378418,0.0,8008.0,8008.0,8008.0,False,1.7396360813166917e-18
qaplib,sko100d,sfw,1,1,,,149576,0.007019842755522276,150546.61365605018,,,,0.28832459449768066,0.0,63.0,63.0,63.0,False,0.0
qaplib,sko100d,tos-bp-project,1,1,,,149576,0.014668128576777023,151379.3548720065,,,,4.413318634033203,0.0,6219.0,6219.0,6219.0,False,1.7729426129720627e-15
qaplib,sko90,sfw,1,1,,,115534,0.005401007495628992,116073.51686674336,,,,0.16893219947814941,0.0,46.0,46.0,46.0,False,0.0
qaplib,sko90,tos-bp-project,1,1,,,115534,0.015960669586442086,117222.01333944158,,,,4.700843811035156,0.0,6205.0,6205.0,6205.0,False,5.324779393816636e-18
qaplib,tai64c,sfw,1,1,,,1855928,0.046243173226547585,1941752.0,,,,0.014336347579956055,0.0,16.0,16.0,16.0,False,0.0
qaplib,tai64c,tos-bp-project,1,1,,,1855928,0.06970744554745659,1985572.4075172208,,,,0.28150343894958496,0.0,883.0,883.0,883.0,False,1.390648216888583e-17
qaplib,nug16b,sfw,1,1,,,1240,0.0032258064516129032,1224.398048278028,,,,0.024094104766845703,0.0,221.0,221.0,221.0,False,0.0
qaplib,nug16b,tos-bp-project,1,1,,,1240,0.02903225806451613,1247.01939674904,,,,0.12155652046203613,0.0,1624.0,1624.0,1624.0,False,4.168271350986362e-18
qaplib,tai12a,sfw,1,1,,,224416,0.0676244118066448,232763.19510686424,,,,0.0461578369140625,0.0,503.0,503.0,503.0,False,0.0
qaplib,tai12a,tos-bp-project,1,1,,,224416,0.051493654641380296,227359.826650319,,,,0.25121068954467773,0.0,4287.0,4287.0,4287.0,False,6.385024239622852e-18
qaplib,esc16j,sfw,1,1,,,8,0.0,8.0,,,,0.0005035400390625,0.0,5.0,5.0,5.0,False,0.0
qaplib,esc16j,tos-bp-project,1,1,,,8,0.0,8.001259219200456,,,,0.09891033172607422,0.0,779.0,779.0,779.0,False,9.219945646769922e-18
qaplib,sko56,sfw,1,1,,,34458,0.009751001218875153,34725.33221227386,,,,0.07155466079711914,0.0,108.0,108.0,108.0,False,0.0
qaplib,sko56,tos-bp-project,1,1,,,34458,0.019618085785594055,35076.56542672744,,,,0.8776559829711914,0.0,5432.0,5432.0,5432.0,False,1.3380153663376279e-17
qaplib,sko100f,sfw,1,1,,,149036,0.008776403016720792,150259.3943589335,,,,0.4328451156616211,0.0,74.0,74.0,74.0,False,0.0
qaplib,sko100f,tos-bp-project,1,1,,,149036,0.021954427118280148,152461.63985409832,,,,4.9390740394592285,0.0,6409.0,6409.0,6409.0,False,5.382787396868614e-14
qaplib,nug18,sfw,1,1,,,1930,0.012435233160621761,1927.0976117368364,,,,0.04644918441772461,0.0,178.0,178.0,178.0,False,0.0
qaplib,nug18,tos-bp-project,1,1,,,1930,0.011398963730569948,1928.9045792696195,,,,0.3167228698730469,0.0,4768.0,4768.0,4768.0,False,5.5335333424363476e-18
qaplib,chr18b,sfw,1,1,,,1534,0.05215123859191656,1282.5917095194832,,,,0.3117368221282959,0.0,3158.0,3158.0,3158.0,False,0.0
qaplib,chr18b,tos-bp-project,1,1,,,1534,0.18252933507170796,1339.4507513026808,,,,0.1716451644897461,0.0,1963.0,1963.0,1963.0,False,0.0
qaplib,esc32a,sfw,1,1,,,130,0.24615384615384617,154.01023222925906,,,,0.18028926849365234,0.0,795.0,795.0,795.0,False,0.0
qaplib,esc32a,tos-bp-project,1,1,,,130,0.23076923076923078,144.7988685449013,,,,0.3078582286834717,0.0,3307.0,3307.0,3307.0,False,1.0312808756629243e-17
qaplib,sko64,sfw,1,1,,,48498,0.014681017773928821,49152.64392042805,,,,0.07980608940124512,0.0,78.0,78.0,78.0,False,0.0
qaplib,sko64,tos-bp-project,1,1,,,48498,0.012619077075343313,48885.692517031464,,,,1.0526256561279297,0.0,5593.0,5593.0,5593.0,False,8.131657026697003e-18
qaplib,lipa50a,sfw,1,1,,,62093,0.018794389061568936,62410.812363380726,,,,0.029058218002319336,0.0,59.0,59.0,59.0,False,0.0
qaplib,lipa50a,tos-bp-project,1,1,,,62093,0.021194015428470197,62329.26844408219,,,,11.737245321273804,0.0,100000.0,100000.0,100000.0,True,4.46851253780976e-18
qaplib,tai256c,sfw,1,1,,,44759294,0.013389129864291425,45358582.0,,,,0.46924281120300293,0.0,32.0,32.0,32.0,False,0.0
qaplib,tai256c,tos-bp-project,1,1,,,44759294,0.010900663446568214,45249358.84656257,,,,8.520395755767822,0.0,986.0,986.0,986.0,False,1.2827963369180534e-16
qaplib,lipa70b,sfw,1,1,,,4603200,0.1868954205769899,5447858.693200194,,,,0.09155511856079102,0.0,75.0,75.0,75.0,False,0.0
qaplib,lipa70b,tos-bp-project,1,1,,,4603200,0.0,4603361.2582222,,,,1.766380786895752,0.0,3364.0,3364.0,3364.0,False,7.356671169977861e-12
qaplib,kra32,sfw,1,1,,,88700,0.021984216459977453,89968.38928703874,,,,0.05732131004333496,0.0,138.0,138.0,138.0,False,0.0
qaplib,kra32,tos-bp-project,1,1,,,88700,0.04870349492671928,91137.96588207132,,,,0.3592793941497803,0.0,4133.0,4133.0,4133.0,False,1.0860330683847667e-17
qaplib,tai100b,sfw,1,1,,,1185996137,0.1863960615918937,1405574422.370323,,,,0.0179135799407959,0.0,6.0,6.0,6.0,False,0.0
qaplib,tai100b,tos-bp-project,1,1,,,1185996137,0.15041798403429368,1367111318.2101622,,,,9.831793069839478,0.0,15200.0,15200.0,15200.0,False,3.700991955858731e-18
qaplib,tai150b,sfw,1,1,,,498896643,0.1774807713027646,586984493.2434459,,,,0.06043505668640137,0.0,8.0,8.0,8.0,False,0.0
qaplib,tai150b,tos-bp-project,1,1,,,498896643,0.08095448339186359,546151273.0036645,,,,141.56230068206787,0.0,100000.0,100000.0,100000.0,True,1.1206475635827598e-18
qaplib,els19,sfw,1,1,,,17212548,0.7670422763672177,22959099.489299662,,,,0.41878318786621094,0.0,3292.0,3292.0,3292.0,False,0.0
qaplib,els19,tos-bp-project,1,1,,,17212548,0.3935872829519488,20797495.853834845,,,,0.24207735061645508,0.0,3530.0,3530.0,3530.0,False,0.0
qaplib,tai50b,sfw,1,1,,,458821517,0.22410296638289526,556524568.2298214,,,,0.004303932189941406,0.0,12.0,12.0,12.0,False,0.0
qaplib,tai50b,tos-bp-project,1,1,,,458821517,0.16254565498069262,533590528.42389655,,,,1.2645740509033203,0.0,10037.0,10037.0,10037.0,False,7.009463099345008e-18
qaplib,sko100e,sfw,1,1,,,149150,0.015340261481729803,151313.76165804308,,,,0.16008663177490234,0.0,37.0,37.0,37.0,False,0.0
qaplib,sko100e,tos-bp-project,1,1,,,149150,0.016681193429433458,151703.23547955928,,,,5.241443157196045,0.0,5821.0,5821.0,5821.0,False,5.7717026124749576e-18
qaplib,nug21,sfw,1,1,,,2438,0.015586546349466776,2449.381670320928,,,,0.0669853687286377,0.0,234.0,234.0,234.0,False,0.0
qaplib,nug21,tos-bp-project,1,1,,,2438,0.027071369975389663,2475.213604077183,,,,0.21813154220581055,0.0,2539.0,2539.0,2539.0,False,4.990732354058742e-18
qaplib,bur26a,sfw,1,1,,,5426670,0.04163713658652544,5647880.588027436,,,,0.0006535053253173828,0.0,4.0,4.0,4.0,False,0.0
qaplib,bur26a,tos-bp-project,1,1,,,5426670,0.06830653052424415,5741680.768752843,,,,1.0997087955474854,0.0,14939.0,14939.0,14939.0,False,6.250959335515048e-18
qaplib,scr20,sfw,1,1,,,110030,0.16946287376170135,118828.22113764474,,,,0.1497793197631836,0.0,1006.0,1006.0,1006.0,False,0.0
qaplib,scr20,tos-bp-project,1,1,,,110030,0.084776879032991,109686.85625842703,,,,0.1920309066772461,0.0,2592.0,2592.0,2592.0,False,0.0
qaplib,nug15,sfw,1,1,,,1150,0.008695652173913044,1148.2189476885233,,,,0.019821643829345703,0.0,192.0,192.0,192.0,False,0.0
qaplib,nug15,tos-bp-project,1,1,,,1150,0.008695652173913044,1139.4362838686993,,,,0.23193645477294922,0.0,3519.0,3519.0,3519.0,False,1.5136388874126885e-17
qaplib,tai80b,sfw,1,1,,,818415043,0.23379951607267804,1002325900.0333011,,,,0.018605709075927734,0.0,10.0,10.0,10.0,False,0.0
qaplib,tai80b,tos-bp-project,1,1,,,818415043,0.20463710244876326,994008963.7915478,,,,48.69976305961609,0.0,100000.0,100000.0,100000.0,True,5.179733347886367e-17
qaplib,tai60a,sfw,1,1,,,7205962,0.014508819224969546,7290301.135896679,,,,0.06456494331359863,0.0,72.0,72.0,72.0,False,0.0
qaplib,tai60a,tos-bp-project,1,1,,,7205962,0.04207488188253005,7426454.02590901,,,,1.3583190441131592,0.0,7952.0,7952.0,7952.0,False,1.6128604739614392e-16
qaplib,sko49,sfw,1,1,,,23386,0.014880697853416574,23653.19058775543,,,,0.05110788345336914,0.0,98.0,98.0,98.0,False,0.0
qaplib,sko49,tos-bp-project,1,1,,,23386,0.005900966390147952,23506.982130826866,,,,0.8342792987823486,0.0,6501.0,6501.0,6501.0,False,5.111740729529812e-18
qaplib,esc16a,sfw,1,1,,,68,0.029411764705882353,65.91978335996967,,,,0.06102728843688965,0.0,626.0,626.0,626.0,False,0.0
qaplib,esc16a,tos-bp-project,1,1,,,68,0.029411764705882353,65.21805739372208,,,,0.11340546607971191,0.0,1431.0,1431.0,1431.0,False,8.657830894716594e-17
