collection,test_name,solver,k,n,cost_mean,cost_stdev,time_mean,time_stdev
qaplib,esc32b,tos,1,10,191.2,2.993325909419153,0.4312035799026489,0.13545055931595748
qaplib,rou15,sfw,1,10,370851.6,8000.665662305856,0.03344848155975342,0.018146564416067133
qaplib,rou15,tos,1,10,370150.8,5088.338840918517,0.3236116886138916,0.07117791907477962
qaplib,tai50b,sfw,1,10,601424194.5,50264448.33880978,0.004867029190063476,0.0018173719069862016
qaplib,tai50b,tos,1,10,552875592.5,20444939.697621148,1.8165977478027344,0.3106293367527394
qaplib,chr20c,sfw,1,10,21037.4,3645.48663966829,0.0032217025756835936,0.0033922918739361326
qaplib,chr20c,tos,1,10,20447.2,2616.613720058809,0.4076575994491577,0.09173748360224178
qaplib,kra32,sfw,1,10,93331.0,1494.198447328868,0.04860100746154785,0.01560408636390383
qaplib,kra32,tos,1,10,92465.0,2331.455553940499,0.7557143449783326,0.24915674842703942
qaplib,tai150b,sfw,1,10,584075423.3,5374767.406487299,0.046157121658325195,0.010723550525584205
qaplib,tai150b,tos,1,10,557018965.3,4572335.009784368,14.1557213306427,0.05254798620607845
qaplib,chr18b,sfw,1,10,1964.4,183.02742963829218,0.20387001037597657,0.06159781548374793
qaplib,chr18b,tos,1,10,1683.0,50.47177429019115,0.26793508529663085,0.07983131323585042
qaplib,chr22a,sfw,1,10,8269.6,645.2495951180441,0.21684417724609376,0.03615017511678277
qaplib,chr22a,tos,1,10,7187.2,258.21417466901386,0.4888734817504883,0.10022408057701206
qaplib,chr12b,sfw,1,10,12928.2,2026.2407458147711,0.0213364839553833,0.021070088638775925
qaplib,chr12b,tos,1,10,13416.4,2013.99837139954,0.3340665340423584,0.11459619002793538
qaplib,esc32h,sfw,1,10,450.8,7.652450587883597,0.10074326992034913,0.017468860383029305
qaplib,esc32h,tos,1,10,449.0,6.016643582596529,0.6818521022796631,0.08884100670108598
qaplib,bur26f,sfw,1,10,3974094.3,40691.76248837104,0.0015427827835083007,0.0005154703354006406
qaplib,bur26f,tos,1,10,3932735.5,43074.3881866011,1.0739451885223388,0.2571804143744806
qaplib,sko100a,sfw,1,10,153316.0,528.4233151555674,0.15149426460266113,0.05061299885077728
qaplib,sko100a,tos,1,10,154199.6,613.8480593762597,3.545960569381714,0.1504707754982776
qaplib,nug22,sfw,1,10,3661.2,52.727222570509056,0.029092621803283692,0.012502798627480032
qaplib,nug22,tos,1,10,3622.2,23.03822909860912,0.5120655298233032,0.11510722341993489
qaplib,had14,sfw,1,10,2743.6,13.792751719653335,0.04320118427276611,0.0036222637509767688
qaplib,had14,tos,1,10,2735.2,6.4,0.2017582893371582,0.005030792623821757
qaplib,lipa90b,sfw,1,10,13252578.0,1164368.2839230893,0.06512606143951416,0.08224007059410895
qaplib,lipa90b,tos,1,10,13042960.5,1105039.4772601791,2.5775954723358154,1.0952172416659387
qaplib,esc16e,sfw,1,10,30.6,1.8000000000000003,0.09005179405212402,0.01760051484741089
qaplib,esc16e,tos,1,10,30.8,1.32664991614216,0.17111146450042725,0.04555144977951412
qaplib,sko56,sfw,1,10,34973.4,232.31022362349876,0.041568422317504884,0.010539502692669137
qaplib,sko56,tos,1,10,35035.6,161.03614501098815,1.2637880325317383,0.1382450002350732
qaplib,sko90,sfw,1,10,116712.6,400.3618862978842,0.12357020378112793,0.038350026979412234
qaplib,sko90,tos,1,10,117083.2,351.24259422797803,2.8557777404785156,0.18954725783494172
qaplib,ste36a,sfw,1,10,10103.6,216.70957523838212,0.08398425579071045,0.013120668527875034
qaplib,ste36a,tos,1,10,10117.0,236.83623033649224,0.8955479145050049,0.15598908239283601
qaplib,tai60a,sfw,1,10,7407420.6,38474.0628065194,0.05855050086975098,0.017083111079087585
qaplib,tai60a,tos,1,10,7469236.0,30682.31072132606,1.9283310413360595,0.2543406153424732
qaplib,tai100a,sfw,1,10,21455046.4,46478.09211919095,0.10834281444549561,0.026991235551859016
qaplib,tai100a,tos,1,10,21867739.2,39794.439231631346,5.4963161706924435,0.2079322441805793
qaplib,had16,sfw,1,10,3734.4,3.2,0.03519630432128906,0.002045565912002905
qaplib,had16,tos,1,10,3732.8,3.9191835884530852,0.2531012535095215,0.004821481825098042
qaplib,ste36b,sfw,1,10,17649.2,1193.989346686142,0.014162325859069824,0.004531207990536028
qaplib,ste36b,tos,1,10,18587.2,1140.851681858777,0.9388144969940185,0.15215271988251708
qaplib,rou12,sfw,1,10,250391.0,7203.382885839125,0.07665431499481201,0.015241896540282608
qaplib,rou12,tos,1,10,247884.4,5945.3046212957,0.12080235481262207,0.030335291998949947
qaplib,wil100,sfw,1,10,274317.0,509.6487025393079,0.16430246829986572,0.049642168096514346
qaplib,wil100,tos,1,10,274980.8,575.0229212822737,3.5397549152374266,0.13823634889738837
qaplib,wil50,sfw,1,10,48957.2,72.73073628116245,0.04942202568054199,0.01871786189897655
qaplib,wil50,tos,1,10,49300.0,265.1429802955379,1.2542452096939087,0.1412303606069145
qaplib,esc32g,sfw,1,10,7.4,1.2806248474865698,0.16952853202819823,0.09468877404851929
qaplib,esc32g,tos,1,10,6.2,0.6,0.23726329803466797,0.07677842499902951
qaplib,kra30b,sfw,1,10,93212.0,640.6059631317835,0.046711397171020505,0.015352394752173915
qaplib,kra30b,tos,1,10,93426.0,852.0234738550341,0.7579568862915039,0.16478529907891237
qaplib,lipa50a,sfw,1,10,63358.2,81.60122548099385,0.029908466339111327,0.006716063418448121
qaplib,lipa50a,tos,1,10,63401.2,85.9823237648297,2.1339292526245117,0.016895713262507956
qaplib,els19,sfw,1,10,28707467.4,6256883.091350201,0.06852352619171143,0.11794864744211986
qaplib,els19,tos,1,10,22243639.0,876485.1850007506,0.5704894065856934,0.07734038467400553
qaplib,tai25b,sfw,1,10,434326180.1,29014069.708079323,0.0014515161514282227,0.00020333720956517838
qaplib,tai25b,tos,1,10,571505182.6,33212577.9108924,1.3243495225906372,0.01494808298403984
qaplib,chr20a,sfw,1,10,3193.2,296.5308752895725,0.04988973140716553,0.015802374392961126
qaplib,chr20a,tos,1,10,3130.2,218.3015345800391,0.3656965970993042,0.10122573487163052
qaplib,lipa20a,sfw,1,10,3850.3,17.67512376194294,0.007708263397216797,0.001765386695620172
qaplib,lipa20a,tos,1,10,3846.1,15.096025967121282,1.1731394529342651,0.011345987680314723
qaplib,esc128,sfw,1,10,67.2,4.308131845707603,1.0676481962203979,0.1519309261771631
qaplib,esc128,tos,1,10,73.6,5.043808085167397,5.360180020332336,0.7484315996994683
qaplib,chr15c,sfw,1,10,17399.2,3849.915032828647,0.08040769100189209,0.03977425292792324
qaplib,chr15c,tos,1,10,15604.4,2829.199151703535,0.37757015228271484,0.2180576504898773
qaplib,esc16j,sfw,1,10,8.6,1.2806248474865698,0.02012600898742676,0.04111762617506769
qaplib,esc16j,tos,1,10,8.2,0.6,0.14402403831481933,0.03444743169456087
qaplib,sko100d,sfw,1,10,151162.6,479.4046724845305,0.12471554279327393,0.024266860225982963
qaplib,sko100d,tos,1,10,151650.0,574.6324042377005,3.546414852142334,0.12336517095914581
qaplib,nug27,sfw,1,10,5303.8,26.083711392361327,0.025246596336364745,0.006104370751538618
qaplib,nug27,tos,1,10,5324.8,39.193877072828606,0.6996647357940674,0.19384575313333152
qaplib,tai40a,sfw,1,10,3221566.4,12883.297118362208,0.04248545169830322,0.016469759620152995
qaplib,tai40a,tos,1,10,3249632.2,34873.38261138429,1.0904603242874145,0.2454348188736714
qaplib,nug21,sfw,1,10,2489.2,15.62561998769969,0.03578140735626221,0.007635178292535419
qaplib,nug21,tos,1,10,2488.4,40.92725253422223,0.4853386640548706,0.1026254073273192
qaplib,tai100b,sfw,1,10,1419612769.8,20131714.17023996,0.017376971244812012,0.002416832444524799
qaplib,tai100b,tos,1,10,1384957967.7,17299846.60391369,5.880335068702697,0.040267781176989835
qaplib,nug12,sfw,1,10,598.4,19.89572818471342,0.05659961700439453,0.022897752310402062
qaplib,nug12,tos,1,10,593.6,11.01998185116473,0.28808820247650146,0.17324563008924018
qaplib,bur26g,sfw,1,10,10686258.3,148392.44994004918,0.0011708736419677734,0.00024057453028102557
qaplib,bur26g,tos,1,10,10687925.5,153376.8399793463,1.3667174577713013,0.00803962950897114
qaplib,esc16g,sfw,1,10,32.4,3.8781438859330635,0.09423346519470215,0.0632540617946238
qaplib,esc16g,tos,1,10,28.0,2.1908902300206643,0.2860308408737183,0.16391325138015508
qaplib,tai10b,sfw,1,10,1759091.1,107373.15477664796,0.0006479740142822266,0.00012262481054391746
qaplib,tai10b,tos,1,10,2113796.4,85592.81973530256,1.05780348777771,0.014042208203832458
qaplib,lipa40b,sfw,1,10,484274.4,23080.2,0.008179426193237305,0.014272516769666167
qaplib,lipa40b,tos,1,10,492226.5,31361.891082171685,0.44619524478912354,0.34419028725326384
qaplib,tai35b,sfw,1,10,392221696.8,26975085.884851195,0.0022227287292480467,0.0005393652601554625
qaplib,tai35b,tos,1,10,360848063.1,18276169.59200618,1.6322727441787719,0.017803712624585043
qaplib,had20,sfw,1,10,6970.2,22.916369695045507,0.03411831855773926,0.004398861848973023
qaplib,had20,tos,1,10,6961.6,23.23445717033217,0.36836063861846924,0.03477397709341272
qaplib,esc16c,sfw,1,10,167.6,4.715930449020639,0.11566693782806396,0.01791587068734337
qaplib,esc16c,tos,1,10,162.2,1.4000000000000001,0.3405648708343506,0.05662910013674507
qaplib,chr12a,sfw,1,10,14965.0,3454.6176923069215,0.09951615333557129,0.050891820010199304
qaplib,chr12a,tos,1,10,13240.8,1896.9101612886152,0.1783971071243286,0.0971741207890487
qaplib,tai10a,sfw,1,10,142569.2,5787.856128135875,0.06803317070007324,0.020763608417931827
qaplib,tai10a,tos,1,10,140839.6,3795.9276916190065,0.12373604774475097,0.042518418309245465
qaplib,bur26d,sfw,1,10,4015079.8,63914.034017264166,0.0012663841247558595,0.0005458670006626605
qaplib,bur26d,tos,1,10,3958573.2,32265.24774986239,1.0022532224655152,0.12860942074842888
qaplib,lipa40a,sfw,1,10,32312.9,54.69085846830346,0.023659110069274902,0.005969666414357978
qaplib,lipa40a,tos,1,10,32343.8,51.29288449677986,1.6975063323974608,0.03293310780299394
qaplib,lipa50b,sfw,1,10,1273142.5,96114.95196404147,0.03516607284545899,0.04557003935060576
qaplib,lipa50b,tos,1,10,1210244.0,0.0,0.41202392578125,0.0653087582279621
qaplib,nug28,sfw,1,10,5244.0,51.637195895981804,0.025954437255859376,0.011265804340937293
