collection,test_name,solver,k,n,stop_tol,cost_mean,cost_stdev,cost_best_known,cost_relative_gap,cost_pre_rounded,norm_diff_best_prerounded,norm_diff_best_rounded,norm_diff_prerounded_rounded,time_mean,time_stdev,iters_best_mean,iters_min_of_k_mean,iters_mean_of_k_mean,max_iters_reached(1e5),birkhoff_infeasibility
qaplib-subset,sko100a,tos_v2,3,10,0.0001,176088.4,1294.0234310088824,152002,0.15846107288061995,176088.4,14.092405551372002,14.092405551372002,0.0,1.293107032775879,0.3825499795997647,375.7,305.4,376.3666666666667,False,0.0
qaplib-subset,esc128,tos_v2,3,10,0.0001,198.4,21.959963570097287,64,2.1,198.95367177350357,12.483336371548848,15.949852553481199,9.67066251509245,10.711174416542054,2.754180216185653,2274.7,1796.0,2243.0000000000005,False,0.0
qaplib-subset,nug30,tos_v2,3,10,0.0001,7836.4,190.97601943699632,6124,0.2796211626387981,7836.4,7.628565989942492,7.628565989942492,0.0,0.038686394691467285,0.012537602087376226,94.9,78.9,98.06666666666668,False,0.0
qaplib-subset,esc64a,tos_v2,3,10,0.0001,188.6,17.97887649437528,116,0.6258620689655172,188.48302882329355,9.188773386667526,11.197995992942305,6.217424728541788,1.5462913990020752,0.3548847074337453,2125.5,1660.6,2078.7666666666664,False,0.0
qaplib-subset,tai100a,tos_v2,3,10,0.0001,23887563.6,79130.47300654787,21044752,0.13508411028079598,23887563.6,14.085244929904013,14.085244929904013,0.0,1.699753212928772,0.2297905686551159,352.0,289.4,350.3333333333333,False,0.0
qaplib-subset,had20,tos_v2,3,10,0.0001,7629.4,107.80742089485307,6922,0.10219589713955499,7629.4,6.194697050543602,6.194697050543602,0.0,0.02688751220703125,0.007417899613050949,48.6,41.2,52.5,False,0.0
qaplib-subset,rou20,tos_v2,3,10,0.0001,878901.6,15396.25239595662,725522,0.21140585674865817,878901.6,6.211138450840499,6.211138450840499,0.0,0.026203083992004394,0.006303457637142119,50.7,40.4,53.9,False,0.0
qaplib-subset,tho150,tos_v2,3,10,0.0001,9692244.2,45292.4822675905,8133398,0.1916598941795298,9692244.2,17.262579107530403,17.262579107530403,0.0,4.7704538106918335,1.2265571369997594,574.4,461.8,534.9333333333334,False,0.0
qaplib-subset,lipa90a,tos_v2,3,10,0.0001,367294.9,182.43818131082102,360630,0.01848126889055271,367294.9,13.303953842501944,13.303953842501944,0.0,1.7881755828857422,0.4487771772355687,342.0,250.4,306.56666666666666,False,0.0
qaplib-subset,sko100b,tos_v2,3,10,0.0001,178685.2,810.1265086392372,153890,0.161122879979206,178685.2,14.070994923196356,14.070994923196356,0.0,1.3441899299621582,0.3368831785765941,364.9,308.1,363.0333333333333,False,0.0
qaplib-subset,bur26h,tos_v2,3,10,0.0001,7655259.5,99361.36242347928,7098658,0.07840939794535812,,,6.998166952896918,,1.826623511314392,4.343763303412873,10836.2,504.6,4092.8666666666663,True,
qaplib-subset,chr25a,tos_v2,3,10,0.0001,11533.4,1339.6118990215039,3796,2.038303477344573,11533.22126813165,6.896538474558004,6.896562101486056,0.00022427012445360066,0.12026436328887939,0.06285774043290122,261.1,166.7,280.1333333333333,False,0.0
qaplib-subset,ste36c,tos_v2,3,10,0.0001,14386526.6,811146.886984127,8239110,0.7461262927670586,14379146.934111292,8.260893588868594,8.354048992367925,0.7908855183310977,2.047519063949585,4.757900337870046,888.9,759.3,4300.200000000001,False,0.0
qaplib-subset,wil100,tos_v2,3,10,0.0001,298442.2,600.182272314003,273038,0.0930427266534329,298428.9398776602,14.055040195377526,14.06390608877029,0.15667488737408547,1.8814612865447997,1.3252652500814248,310.2,284.3,348.1,False,0.0
qaplib-subset,lipa90b,tos_v2,3,10,0.0001,16228821.8,43413.36589300581,12490441,0.29929934419449244,16228821.8,13.34905422384711,13.34905422384711,0.0,2.149154615402222,0.5366759499494451,276.2,246.6,302.53333333333336,False,0.0
qaplib-subset,tai256c,tos_v2,3,10,0.0001,50661739.0,419213.24053063977,44759294,0.13187082441470144,50691137.39855326,18.647158595982827,22.587559858913504,12.600798560944803,47.76765534877777,9.011615272600444,1914.5,1638.9,1829.0,False,0.0
qaplib-subset,kra32,tos_v2,3,10,0.0001,125650.0,4473.56680960506,88700,0.4165727170236753,125628.58603090495,7.776670924285561,7.821724634683963,0.631873255020479,0.21729936599731445,0.03688196734667324,571.1,390.2,576.8333333333334,False,0.0
qaplib-subset,tai100b,tos_v2,3,10,0.0001,1639642816.6,24591059.09137556,1185996137,0.3825026620638984,1639572538.97681,14.074646742671614,14.078191988998906,0.09405346958878572,2.0540918350219726,0.28938437019084473,594.6,473.8,589.6333333333334,False,0.0
qaplib-subset,tai150b,tos_v2,3,10,0.0001,633958956.3,6731995.936215114,498896643,0.2707220326996667,633949749.3859377,17.22048596599825,17.2335853657494,0.202259076939518,4.174863529205322,0.5992681588400093,665.1,515.7,624.1666666666666,False,0.0
qaplib-subset,els19,tos_v2,3,10,0.0001,32250289.6,3263623.3421593,17212548,0.8736499442151157,32252557.849501364,5.862273281267161,5.891565366386842,0.2263600695616418,0.26865558624267577,0.03890313692743309,785.0,679.7,859.2333333333333,False,0.0
