collection,test_name,solver,k,n,stop_tol,cost_mean,cost_stdev,cost_best_known,cost_relative_gap,cost_pre_rounded,norm_diff_best_prerounded,norm_diff_best_rounded,norm_diff_prerounded_rounded,time_mean,time_stdev,iters_best_mean,iters_min_of_k_mean,iters_mean_of_k_mean,max_iters_reached(1e5),birkhoff_infeasibility
qaplib,lipa60a,sfw,1,3,0.0001,108468.33333333333,42.60151275352659,107218,0.011661599109602199,107103.46644702542,8.785735731342049,10.800078961853965,5.482761394377562,0.399324893951416,0.1241923933941475,457.0,457.0,457.0,False,0.0
qaplib,lipa60a,tos,1,3,0.0001,108861.66666666667,52.264285660052366,107218,0.015330137352559007,107313.77091163416,8.26246362089623,10.862520418524182,6.317002336708684,1.7890592416127522,0.05054162986671524,8394.0,8394.0,8394.0,False,5.6717829394965905e-06
qaplib,chr18a,sfw,1,3,0.0001,17722.0,3909.773394968051,11098,0.5968642998738511,15323.627855768553,4.678444645152948,4.954703967916141,1.1413753051526132,0.19392792383829752,0.13837828948429987,1744.0,1744.0,1744.0,False,0.0
qaplib,chr18a,tos,1,3,0.0001,18278.0,844.459590507444,11098,0.6469634168318616,15187.87238631202,5.726614866758575,6.0,1.38642237149001,0.1769853432973226,0.08608616759918056,2545.0,2545.0,2545.0,False,3.1619842367794154e-05
qaplib,esc16d,sfw,1,3,0.0001,16.0,0.0,16,0.0,13.214871545221335,5.26052546936888,5.5969780246788075,1.443359157829635,0.24358336130777994,0.08367513018718942,2230.6666666666665,2230.6666666666665,2230.6666666666665,False,0.0
qaplib,esc16d,tos,1,3,0.0001,16.666666666666668,0.9428090415820634,16,0.04166666666666674,13.305955841964499,4.37848223174336,4.9628182623363335,2.108548417823682,0.13329172134399414,0.03800987222839976,1719.6666666666667,1719.6666666666667,1719.6666666666667,False,1.3860406357380316e-05
qaplib,chr22b,sfw,1,3,0.0001,8421.333333333334,200.06221254621997,6194,0.35959530728662153,6143.78611503411,5.6913265337156,6.374072968005511,2.566283209634866,0.4744101365407308,0.020513565407958897,3778.0,3778.0,3778.0,False,0.0
qaplib,chr22b,tos,1,3,0.0001,7176.666666666667,193.92323796343288,6194,0.15864815412765046,5316.692979985113,5.514108223340572,6.375298466594899,2.707852799891665,0.2323742707570394,0.0569024515939975,3082.0,3082.0,3082.0,False,5.2460400334057946e-05
qaplib,tho150,sfw,1,3,0.0001,8251313.333333333,19203.838806053565,8133398,0.014497671616873173,8248385.039874979,16.34093925921968,17.165440880365807,3.68205956651057,0.6510172684987386,0.18729188707734773,47.666666666666664,47.666666666666664,47.666666666666664,False,0.0
qaplib,tho150,tos,1,3,0.0001,8226603.333333333,7927.745763386266,8133398,0.01145958101808531,8277770.905515678,13.041990236323509,17.16557113388124,10.464178070717209,12.337155818939209,2.351061509843947,6172.333333333333,6172.333333333333,6172.333333333333,False,3.715029782926967e-06
qaplib,tai17a,sfw,1,3,0.0001,502321.3333333333,1386.9345895014499,491812,0.02136859884129162,495020.4845108443,4.535899152065164,5.029820531087298,1.450674273996099,0.048711697260538735,0.0195559455575603,295.6666666666667,295.6666666666667,295.6666666666667,False,0.0
qaplib,tai17a,tos,1,3,0.0001,512664.6666666667,5237.75125623795,491812,0.04239967033473499,497519.8870440812,5.141924387192948,5.656854249492381,1.7587794119925864,0.15375383694966635,0.02593807883472115,2157.6666666666665,2157.6666666666665,2157.6666666666665,False,1.0257535484849027e-05
qaplib,nug28,sfw,1,3,0.0001,5265.333333333333,55.841044243658466,5166,0.01922828752097039,5212.803911948486,6.244863989752562,6.875560704921348,2.223927107827277,0.027532339096069336,0.009471801186555405,147.33333333333334,147.33333333333334,147.33333333333334,False,0.0
qaplib,nug28,tos,1,3,0.0001,5236.0,33.7441352929167,5166,0.013550135501355014,5206.603557819414,5.960580769289151,6.81552812192081,2.5186269363157447,0.507040818532308,0.24718713301284245,5930.0,5930.0,5930.0,False,2.1071734483291395e-05
qaplib,sko100c,sfw,1,3,0.0001,148957.33333333334,70.24401912064985,147862,0.007407808181502638,148844.60957482786,13.113976129129368,13.999143885097155,3.54109264251973,0.27236143747965497,0.04710040125938143,50.666666666666664,50.666666666666664,50.666666666666664,False,0.0
qaplib,sko100c,tos,1,3,0.0001,150285.33333333334,103.59322157146941,147862,0.01638915565414605,150516.81778084565,11.024850871297845,13.998526816087997,7.836282846203299,4.3414420286814375,0.20729588703542542,6112.333333333333,6112.333333333333,6112.333333333333,False,7.480906190594001e-06
qaplib,tai30b,sfw,1,3,0.0001,724963568.3333334,8217013.342917256,637117113,0.13788117371340075,722438944.7523416,6.661766703228835,7.570069675542759,2.858098187451382,0.02103002866109212,0.014824106945923678,57.333333333333336,57.333333333333336,57.333333333333336,False,0.0
qaplib,tai30b,tos,1,3,0.0001,729895800.3333334,10113042.989027003,637117113,0.14562265781320077,728428169.8543631,5.8230327066524135,7.438366258481767,4.409667351028985,0.6687377293904623,0.1286159881908051,6206.666666666667,6206.666666666667,6206.666666666667,False,1.1577930377864464e-05
qaplib,tai35a,sfw,1,3,0.0001,2466614.0,22229.0840716991,2422002,0.018419472816289993,2456011.512128445,7.78981063335911,8.081419176627698,1.380164252714917,0.036553541819254555,0.02744951299145546,157.66666666666666,157.66666666666666,157.66666666666666,False,0.0
qaplib,tai35a,tos,1,3,0.0001,2498576.0,27264.056924823202,2422002,0.031615993710987854,2476280.6578993183,7.5880205981903375,8.121548847996175,2.1549582850971216,0.6394599278767904,0.12323064044938378,6279.666666666667,6279.666666666667,6279.666666666667,False,1.2990374549528472e-05
qaplib,tai20b,sfw,1,3,0.0001,172492837.33333334,27161756.53035001,122455319,0.4086185781226322,160178324.5058675,5.3685097110374995,6.054804667656325,2.349024875685778,0.003155867258707682,0.002592019615892724,22.333333333333332,22.333333333333332,22.333333333333332,False,0.0
qaplib,tai20b,tos,1,3,0.0001,135617884.33333334,103304.78499512444,122455319,0.10748871866752757,135409291.55748352,4.991597331137803,6.21779444209157,3.218427113251655,0.4126683870951335,0.007851826157103652,4898.666666666667,4898.666666666667,4898.666666666667,False,2.206798410996064e-05
qaplib,bur26c,sfw,1,3,0.0001,5477427.666666667,26622.836767624063,5426795,0.009330123335535427,5463515.337317258,6.270805605582608,6.577833083006709,1.0770082467104898,0.0016326109568277996,0.0005891168655288388,7.333333333333333,7.333333333333333,7.333333333333333,False,0.0
qaplib,bur26c,tos,1,3,0.0001,5433811.0,1473.6114367996288,5426795,0.0012928441188583685,5439404.450914226,5.121724916387783,6.877506874283928,3.7960830474329357,0.6559996604919434,0.05320998183122758,7162.666666666667,7162.666666666667,7162.666666666667,False,1.1178277607321535e-05
qaplib,chr22a,sfw,1,3,0.0001,7940.666666666667,802.6561461104554,6156,0.2899068659302578,6420.539809818627,5.940181159412627,6.58241328660982,2.2503521139674625,0.36225636800130206,0.07458766528570952,2668.0,2668.0,2668.0,False,0.0
qaplib,chr22a,tos,1,3,0.0001,7168.0,143.592014634055,6156,0.16439246263807666,5799.2565305144335,5.483516095325115,6.271174881214165,2.7390581495623185,0.34768398602803546,0.06151877563699232,4529.0,4529.0,4529.0,False,3.936520633220578e-05
qaplib,lipa90a,sfw,1,3,0.0001,363786.6666666667,87.49222187651249,360630,0.008753200417787444,360517.7994540551,10.864570216004395,13.341664064126334,6.763734024846577,0.8504432042439779,0.1874792438779195,225.0,225.0,225.0,False,0.0
qaplib,lipa90a,tos,1,3,0.0001,364678.6666666667,287.2517285510316,360630,0.011226649659392414,361428.902734254,9.875096426078334,13.316325962465998,8.298337005545756,7.656365394592285,0.2693124950085483,10212.666666666666,10212.666666666666,10212.666666666666,False,2.5862661564596587e-06
qaplib,sko100b,sfw,1,3,0.0001,155274.66666666666,212.95591614750276,153890,0.008997768969177054,155192.03285107674,13.334593096324218,14.047257060128453,2.955426649006679,0.2648741404215495,0.07808328857423953,53.0,53.0,53.0,False,0.0
qaplib,sko100b,tos,1,3,0.0001,155490.66666666666,414.35036167743624,153890,0.010401368943184462,156039.69574049482,10.974951092794079,13.99963739269973,7.831486828295824,4.481423219045003,0.30348107556532644,6174.666666666667,6174.666666666667,6174.666666666667,False,5.263354176547178e-06
qaplib,scr12,sfw,1,3,0.0001,37332.0,2451.1162083154413,31410,0.18853868194842408,32033.99690152793,4.313992493220882,4.614417131855172,1.5637940472241547,0.19730043411254883,0.022280038220085938,1834.0,1834.0,1834.0,False,0.0
qaplib,scr12,tos,1,3,0.0001,35536.0,96.38810438361503,31410,0.13135943966889527,30095.44739640704,4.047988674578388,4.3511656201758475,1.6197027246367688,0.2010007699330648,0.0615319798973112,2990.0,2990.0,2990.0,False,6.259973925753738e-05
qaplib,tai40a,sfw,1,3,0.0001,3206268.6666666665,4062.13747784204,3139370,0.021309583345278355,3197088.1283006095,8.343895304428848,8.754798354707711,1.6728447660022745,0.03358793258666992,0.005885127513081779,120.66666666666667,120.66666666666667,120.66666666666667,False,0.0
qaplib,tai40a,tos,1,3,0.0001,3266620.0,19585.533232465234,3139370,0.040533610246641844,3229596.5177188762,8.283105298705733,8.869264547551618,2.6689274436583568,0.6806497573852539,0.17875000278194303,6214.333333333333,6214.333333333333,6214.333333333333,False,2.108677096944692e-05
qaplib,lipa60b,sfw,1,3,0.0001,2831720.0,220342.77679560997,2520135,0.12363821779388802,2823013.0669196583,6.92623539953498,7.241853660800143,1.6648966214660426,0.0402838389078776,0.02234700663474459,72.33333333333333,72.33333333333333,72.33333333333333,False,0.0
qaplib,lipa60b,tos,1,3,0.0001,2840451.6666666665,226778.54644172633,2520135,0.12710297927161304,2830559.7399954745,6.082889985541255,6.923443204756336,2.457113625945657,1.3945027192433674,0.6447189378754784,6415.333333333333,6415.333333333333,6415.333333333333,False,4.824935293337365e-05
qaplib,esc16e,sfw,1,3,0.0001,29.333333333333332,1.8856180831641267,28,0.047619047619047575,25.754745891520418,5.064102209963356,5.282445452395973,1.3441646484405456,0.15348664919535318,0.04555781362610917,1494.6666666666667,1494.6666666666667,1494.6666666666667,False,0.0
qaplib,esc16e,tos,1,3,0.0001,30.0,1.632993161855452,28,0.07142857142857142,26.476644537919896,4.4139311489048945,5.344353103370132,2.881323357672842,0.1565821965535482,0.05920386255274738,2222.6666666666665,2222.6666666666665,2222.6666666666665,False,1.4080356723934116e-05
qaplib,tai20a,sfw,1,3,0.0001,737732.0,7407.510242989881,703482,0.04868639140731391,728796.4653722114,5.786181382761601,6.21779444209157,1.588482039734938,0.03176530202229818,0.005862875695871842,243.33333333333334,243.33333333333334,243.33333333333334,False,0.0
qaplib,tai20a,tos,1,3,0.0001,734979.3333333334,13008.66760621121,703482,0.044773474421994267,721329.9720897292,5.551127639488736,6.054804667656325,1.9645078444953314,0.2637639840443929,0.10584612834689901,3545.3333333333335,3545.3333333333335,3545.3333333333335,False,2.503668903172191e-05
qaplib,esc32d,sfw,1,3,0.0001,206.66666666666666,1.8856180831641267,200,0.033333333333333284,203.0679423131439,7.482530585710289,7.7025688302311925,1.1463070434542737,0.0520331064860026,0.01346876129250066,294.0,294.0,294.0,False,0.0
qaplib,esc32d,tos,1,3,0.0001,201.33333333333334,1.8856180831641267,200,0.006666666666666714,197.7945391675536,6.601522397061494,7.916005249341207,4.073450060610734,0.6131297747294108,0.1316428919065327,6518.0,6518.0,6518.0,False,4.0598170115259715e-05
qaplib,bur26h,sfw,1,3,0.0001,7292105.333333333,41998.76628611316,7098658,0.027251254157241132,7290480.962718352,7.101554871742029,7.117746058219644,0.04783866492291386,0.0010239283243815105,0.00029437337265939754,4.333333333333333,4.333333333333333,4.333333333333333,False,0.0
qaplib,bur26h,tos,1,3,0.0001,7166736.0,12874.305185135236,7098658,0.009590263399081912,7182006.1175755635,5.218779669997805,6.730424637269546,4.136514360026136,0.5127592086791992,0.06202096674715067,5679.333333333333,5679.333333333333,5679.333333333333,False,1.4310435218263611e-05
qaplib,lipa50b,sfw,1,3,0.0001,1210244.0,0.0,1210244,0.0,1210244.0,0.0,0.0,0.0,0.00429534912109375,0.0003874818082805861,10.0,10.0,10.0,False,0.0
qaplib,lipa50b,tos,1,3,0.0001,1210244.0,0.0,1210244,0.0,1210188.9391286864,0.0037417947608705863,0.0,0.0037417947608705863,0.3097217877705892,0.039398476373333914,1870.6666666666667,1870.6666666666667,1870.6666666666667,False,7.962773839289659e-05
qaplib,rou12,sfw,1,3,0.0001,245570.0,4150.952019316373,235528,0.04263611969702116,236262.9606924063,3.966012458706293,4.319139109746049,1.4554540111887546,0.052185614903767906,0.015474643979394109,520.6666666666666,520.6666666666666,520.6666666666666,False,0.0
qaplib,rou12,tos,1,3,0.0001,240421.33333333334,1621.4810787945964,235528,0.0207760153074511,234153.76741395323,3.51402202683742,3.965391587245042,1.5667245657686084,0.06432986259460449,0.01734247264101074,968.0,968.0,968.0,False,2.1469748034802876e-05
qaplib,esc16f,sfw,1,3,0.0001,0.0,0.0,0,0.0,0.0,5.656854249492381,5.656854249492381,0.0,0.0001262823740641276,1.3439610165400334e-05,1.0,1.0,1.0,False,0.0
qaplib,esc16f,tos,1,3,0.0001,0.0,0.0,0,0.0,0.0,3.8796636737018164,5.537101799865234,3.7728602069149737,0.0001262823740641276,5.260839196343538e-06,1.0,1.0,1.0,False,0.0
qaplib,tai15a,sfw,1,3,0.0001,404106.6666666667,8512.045164875999,388214,0.040937901947551314,391048.626040373,4.5851413388909945,4.960299289172989,1.7125775690772154,0.05106687545776367,0.007032454727571334,451.3333333333333,451.3333333333333,451.3333333333333,False,0.0
qaplib,tai15a,tos,1,3,0.0001,399592.0,3682.6168232205027,388214,0.02930857722802372,389906.53236209956,4.674034047136448,5.091728182061457,1.6018240697747241,0.1847813924153646,0.04200532019929109,2527.3333333333335,2527.3333333333335,2527.3333333333335,False,5.18984245258243e-05
qaplib,chr25a,sfw,1,3,0.0001,6888.666666666667,820.3841918407633,3796,0.8147172462240956,5985.411340391308,6.287405262986965,6.829885347087273,1.9860997109178138,0.2806415557861328,0.06934003551631675,1837.3333333333333,1837.3333333333333,1837.3333333333333,False,0.0
qaplib,chr25a,tos,1,3,0.0001,5754.0,500.51440205719024,3796,0.5158061116965227,5333.628124959519,6.016741517580712,6.617799264996915,2.339637260677972,0.3128061294555664,0.028350182295940916,3657.6666666666665,3657.6666666666665,3657.6666666666665,False,3.000885734842919e-05
qaplib,nug16a,sfw,1,3,0.0001,1628.0,8.48528137423857,1610,0.011180124223602485,1602.7841384429332,4.387191267061167,4.866060479893932,1.4094321858205665,0.043440818786621094,0.01675916171164187,272.3333333333333,272.3333333333333,272.3333333333333,False,0.0
qaplib,nug16a,tos,1,3,0.0001,1647.3333333333333,17.913371790059205,1610,0.0231884057971014,1608.7555225155077,4.975024504106904,5.656854249492381,1.6560129306787614,0.405332088470459,0.24344361251127983,5558.333333333333,5558.333333333333,5558.333333333333,False,1.7093650697578695e-05
qaplib,sko81,sfw,1,3,0.0001,91714.0,312.83648551066847,90998,0.007868304797907646,91649.68770413806,11.828464316015003,12.516599027856708,2.791992609009119,0.2389997641245524,0.10177472633181757,78.33333333333333,78.33333333333333,78.33333333333333,False,0.0
qaplib,sko81,tos,1,3,0.0001,92308.66666666667,322.1690377564065,90998,0.01440324695780865,92225.30047672387,9.896490709702741,12.40897581662776,6.673503050972364,3.3961777687072754,0.24587909095612553,5590.666666666667,5590.666666666667,5590.666666666667,False,7.07113119927482e-06
qaplib,bur26d,sfw,1,3,0.0001,3884349.6666666665,12844.161068577252,3821225,0.01651948437128578,3852494.4107874148,6.0627299818841,6.680731169798055,2.4018122453865796,0.003580172856648763,0.0005769884069773124,8.0,8.0,8.0,False,0.0
qaplib,bur26d,tos,1,3,0.0001,3827707.0,3804.662665730038,3821225,0.0016963146634914196,3826662.4369827863,5.206266180702194,6.830954398842015,3.8358030406738983,0.7908349831899008,0.09950891407833444,8465.333333333334,8465.333333333334,8465.333333333334,False,1.27036141373886e-05
qaplib,had14,sfw,1,3,0.0001,2741.3333333333335,13.199326582148887,2724,0.006363191385217872,2663.188864790986,3.1514939320797772,3.649452290540521,2.592575852922206,0.03525956471761068,0.0030416408143728005,316.0,316.0,316.0,False,0.0
qaplib,had14,tos,1,3,0.0001,2737.3333333333335,7.542472332656507,2724,0.004894762604013761,2663.0716208671006,3.146065065693963,3.5852912543617212,2.6348723746386575,0.11723526318868001,0.006177320662063592,1676.6666666666667,1676.6666666666667,1676.6666666666667,False,1.1743681502130815e-06
qaplib,lipa80b,sfw,1,3,0.0001,8795129.666666666,729273.8915452517,7763962,0.13281462050775958,8782413.46692677,8.096817126548293,8.379702212490104,1.649413884543775,0.08392532666524251,0.053263031759610384,60.333333333333336,60.333333333333336,60.333333333333336,False,0.0
qaplib,lipa80b,tos,1,3,0.0001,7763962.0,0.0,7763962,0.0,7763595.238294762,0.007448214097604718,0.0,0.007448214097604718,2.477247397104899,0.5622953415377193,3698.0,3698.0,3698.0,False,8.777842616594505e-05
qaplib,chr20a,sfw,1,3,0.0001,3871.3333333333335,444.3972197132751,2192,0.7661192214111923,3207.4357746782553,5.792110996950014,6.21779444209157,1.6620919376971077,0.26076428095499676,0.032779370196221354,1992.3333333333333,1992.3333333333333,1992.3333333333333,False,0.0
qaplib,chr20a,tos,1,3,0.0001,3096.6666666666665,191.23690950116182,2192,0.4127128953771289,2847.7130681656076,5.694119552012173,6.16002084517294,1.8088039363663235,0.31932981808980304,0.1386451212413496,4355.0,4355.0,4355.0,False,5.497373008919843e-05
qaplib,ste36c,sfw,1,3,0.0001,9832722.0,1949462.2448439468,8239110,0.19342040584480605,9269354.299395954,7.002583061678037,7.743093821987571,2.7889264260990028,0.11741725603739421,0.08242105320940907,454.3333333333333,454.3333333333333,454.3333333333333,False,0.0
qaplib,ste36c,tos,1,3,0.0001,8774056.666666666,105104.78623206884,8239110,0.06492772479875449,8361191.929329929,6.854965452014729,8.204892358204226,3.885524468774175,0.49893856048583984,0.06354099299884718,5004.666666666667,5004.666666666667,5004.666666666667,False,1.1327328379342978e-05
qaplib,ste36b,sfw,1,3,0.0001,18348.666666666668,434.92017147466913,15852,0.15749852805113979,18044.045549420043,8.065011712685303,8.243830875157963,1.2723403204918542,0.060045083363850914,0.01799806425512721,234.66666666666666,234.66666666666666,234.66666666666666,False,0.0
qaplib,ste36b,tos,1,3,0.0001,18175.333333333332,1101.516933848752,15852,0.14656405080326346,18362.860423010858,6.5511388656619305,8.066783622642953,3.9628613813943345,0.5809810956319174,0.049036948052573526,5790.0,5790.0,5790.0,False,1.220724666343766e-05
qaplib,bur26b,sfw,1,3,0.0001,3847622.0,12365.177798964316,3817852,0.007797578324146666,3843156.3358807354,6.453487212037103,7.116802777377155,2.215541318189017,0.0014871756235758464,0.00022532850089251985,8.0,8.0,8.0,False,0.0
qaplib,bur26b,tos,1,3,0.0001,3833610.0,1878.6145604318801,3817852,0.00412745177131015,3834662.088566298,5.583527461038731,7.116802777377155,4.135823853623703,0.5181709130605062,0.1851017226451381,5659.333333333333,5659.333333333333,5659.333333333333,False,2.3471856326055742e-05
qaplib,nug17,sfw,1,3,0.0001,1736.6666666666667,6.599663291074443,1732,0.002694380292532761,1713.6745211108152,2.6868297780510813,1.8257418583505538,1.8410954974811045,0.026619116465250652,0.0024707428078249586,227.33333333333334,227.33333333333334,227.33333333333334,False,0.0
qaplib,nug17,tos,1,3,0.0001,1753.3333333333333,8.993825042154693,1732,0.012317167051578093,1714.1532443483484,4.067955048127938,4.898702845625755,2.097041446253536,0.27294150988260907,0.13167600654469383,3843.6666666666665,3843.6666666666665,3843.6666666666665,False,3.3371575520502575e-05
qaplib,tai25a,sfw,1,3,0.0001,1202132.0,5163.120761709918,1167256,0.029878621313576458,1189733.1509472292,6.428371785679204,6.778046164466201,1.7688074667038114,0.032738049825032554,0.005458765775688464,197.66666666666666,197.66666666666666,197.66666666666666,False,0.0
qaplib,tai25a,tos,1,3,0.0001,1203826.0,5382.805464315673,1167256,0.03132988821646665,1192173.6289390966,6.442774580162092,6.927200341755417,1.7445321071623952,0.3677038351694743,0.05523337477065801,4470.666666666667,4470.666666666667,4470.666666666667,False,2.608987226187667e-05
qaplib,wil100,sfw,1,3,0.0001,274224.6666666667,363.5173845758809,273038,0.0043461593868497645,274089.45420974167,12.748823992289138,13.879654313607796,4.012382516370976,0.22084999084472656,0.01661215305439623,44.333333333333336,44.333333333333336,44.333333333333336,False,0.0
qaplib,wil100,tos,1,3,0.0001,275132.0,113.71308924950841,273038,0.007669262153985892,275443.1741642242,10.879968702585373,14.07088650821534,8.218071670569138,4.870301246643066,0.6909362172233896,6473.0,6473.0,6473.0,False,5.625648308812937e-06
qaplib,lipa70a,sfw,1,3,0.0001,171632.66666666666,72.55496001116823,169755,0.011061038948288162,169630.7878023037,9.516900481834112,11.74671867839623,6.009021955332291,0.6202049255371094,0.048758642081972024,246.0,246.0,246.0,False,0.0
qaplib,lipa70a,tos,1,3,0.0001,172098.66666666666,124.29087746983775,169755,0.013806171639519643,169980.60906391483,8.764591929544414,11.604525865090352,7.0124441630174,5.301695267359416,0.1356513761102436,9398.666666666666,9398.666666666666,9398.666666666666,False,4.670272688897324e-06
qaplib,tai80a,sfw,1,3,0.0001,13809272.666666666,16160.526834096578,13499184,0.022970919328654683,13777478.52961336,12.103873474842722,12.489824910921394,2.2336182137519955,0.12789583206176758,0.05473769132003397,86.66666666666667,86.66666666666667,86.66666666666667,False,0.0
qaplib,tai80a,tos,1,3,0.0001,14008092.666666666,83633.83496063194,13499184,0.03769921697983123,13954156.727127852,11.15198337377391,12.354174903187321,4.39385328098406,4.554421901702881,0.4376330892137613,9046.0,9046.0,9046.0,False,1.3095146170952311e-05
qaplib,chr15c,sfw,1,3,0.0001,16192.666666666666,2437.639477490923,9504,0.7037738496071829,13945.450908867735,4.476652818920052,4.7452581773761136,1.3502130762570517,0.2073512077331543,0.041432265957234385,1836.3333333333333,1836.3333333333333,1836.3333333333333,False,0.0
qaplib,chr15c,tos,1,3,0.0001,14646.666666666666,1432.3094017083815,9504,0.5411054994388327,12735.57328464632,4.529933239867069,5.032339504250642,1.7177303090661153,0.14040374755859375,0.057431872779114906,1979.6666666666667,1979.6666666666667,1979.6666666666667,False,8.805974331961855e-05
qaplib,nug14,sfw,1,3,0.0001,1055.3333333333333,14.079141387961918,1014,0.04076265614727146,1014.720323933681,4.469266196967387,5.032339504250642,1.8473736622109656,0.045436859130859375,0.003611325721831353,438.3333333333333,438.3333333333333,438.3333333333333,False,0.0
qaplib,nug14,tos,1,3,0.0001,1038.6666666666667,6.182412330330469,1014,0.024326101249178247,1008.8782769452035,4.6973966591371905,5.2273415859503825,1.756529818892029,0.2816197872161865,0.15925488328005702,4100.333333333333,4100.333333333333,4100.333333333333,False,4.428527154400919e-06
qaplib,tai40b,sfw,1,3,0.0001,704383390.3333334,17010304.826069977,637250948,0.10534694776685272,702100803.4901825,7.452107075372379,8.443536467885808,3.0564606744927496,0.01844167709350586,0.00827796715528906,63.0,63.0,63.0,False,0.0
qaplib,tai40b,tos,1,3,0.0001,663351468.3333334,5843365.103309926,637250948,0.04095799373111858,665171472.6802505,6.649517769477002,8.63871967291665,4.994425200507597,0.8208375771840414,0.07534309625089933,5710.0,5710.0,5710.0,False,1.0425130054313579e-05
qaplib,tai50a,sfw,1,3,0.0001,5077470.0,11540.944271014685,4938796,0.028078503343729928,5062444.026966788,9.524460251923264,9.932652990377571,2.073070205917286,0.05420565605163574,0.0289076410451719,148.33333333333334,148.33333333333334,148.33333333333334,False,0.0
qaplib,tai50a,tos,1,3,0.0001,5097122.666666667,27263.623742187236,4938796,0.03205774578797484,5076421.362333699,9.209281743171681,9.86388768220848,2.7301997989984987,1.1722791194915771,0.13527233995445453,8505.333333333334,8505.333333333334,8505.333333333334,False,3.23660602561008e-05
qaplib,chr12c,sfw,1,3,0.0001,19602.666666666668,2631.6323620310054,11156,0.7571411497549899,13682.411929202835,4.089805800364696,4.537918709228407,1.7880601956678126,0.37584495544433594,0.051269043169233336,3941.6666666666665,3941.6666666666665,3941.6666666666665,False,0.0
qaplib,chr12c,tos,1,3,0.0001,14531.333333333334,2568.249382145139,11156,0.3025576670252182,10837.07257147356,4.371614438036537,4.759937001737739,1.7003335127028603,0.08187747001647949,0.01961394519687753,1227.6666666666667,1227.6666666666667,1227.6666666666667,False,5.507236716689461e-05
qaplib,esc16c,sfw,1,3,0.0001,164.66666666666666,2.494438257849294,160,0.029166666666666608,145.75642978497532,4.87931545753343,5.537101799865234,2.2776801927432775,0.14472444852193198,0.009468902572685458,1339.6666666666667,1339.6666666666667,1339.6666666666667,False,0.0
qaplib,esc16c,tos,1,3,0.0001,160.0,0.0,160,0.0,144.29856675422215,4.725648699477008,5.470909337525849,2.2494718177440918,0.2937157948811849,0.03513726924788364,4176.333333333333,4176.333333333333,4176.333333333333,False,1.924691852148897e-05
qaplib,nug22,sfw,1,3,0.0001,3632.6666666666665,37.39280976634709,3596,0.010196514645902812,3598.328721366466,5.739995278940486,6.58241328660982,2.0277108002727458,0.024620453516642254,0.005337443814463676,171.66666666666666,171.66666666666666,171.66666666666666,False,0.0
qaplib,nug22,tos,1,3,0.0001,3695.3333333333335,19.754043186705406,3596,0.027623285131627776,3649.0381447618965,5.496559192167896,6.48074069840786,2.7577399455829994,0.28955332438151044,0.058991451770147425,3803.3333333333335,3803.3333333333335,3803.3333333333335,False,1.4228886640724748e-05
qaplib,esc32g,sfw,1,3,0.0001,7.333333333333333,0.9428090415820634,6,0.22222222222222218,3.5241834032244337,7.716901979021331,8.0,1.9070033426864874,1.6611299514770508,0.009780442023197741,10260.333333333334,10260.333333333334,10260.333333333334,False,0.0
qaplib,esc32g,tos,1,3,0.0001,6.0,0.0,6,0.0,2.8787186608205517,5.865547774635268,7.871924368621303,5.158271787212287,0.17626142501831055,0.0531184551152719,1752.3333333333333,1752.3333333333333,1752.3333333333333,False,2.6224474066852262e-06
qaplib,nug27,sfw,1,3,0.0001,5324.666666666667,55.28913897764089,5234,0.017322634059355555,5290.994127890836,5.7746296013401635,6.300673235570258,2.068839197456495,0.02368625005086263,0.00441950522526359,125.66666666666667,125.66666666666667,125.66666666666667,False,0.0
qaplib,nug27,tos,1,3,0.0001,5328.0,25.508168626278653,5234,0.01795949560565533,5295.154901070859,6.369764232945729,7.210213197047662,2.5619948611611902,0.47841588656107586,0.07146253116546221,5299.333333333333,5299.333333333333,5299.333333333333,False,3.593841262173577e-05
qaplib,lipa90b,sfw,1,3,0.0001,14187519.666666666,1200016.1906122582,12490441,0.13587019598961045,14176476.698213378,8.203849277592242,8.589243290560473,1.7216386142346787,0.1172317663828532,0.06700738855444473,55.666666666666664,55.666666666666664,55.666666666666664,False,0.0
qaplib,lipa90b,tos,1,3,0.0001,12490441.0,0.0,12490441,0.0,12488148.248296482,0.008214787865897763,0.0,0.008214787865897763,3.8155906995137534,1.0578685487074042,4822.0,4822.0,4822.0,False,0.00010732435378410674
qaplib,chr20c,sfw,1,3,0.0001,19814.666666666668,3539.118659905159,14142,0.4011219535190686,19780.163625696838,5.662581680340172,5.7070821985577,0.21965450461583977,0.003428856531778971,0.0004836925733429903,10.666666666666666,10.666666666666666,10.666666666666666,False,0.0
qaplib,chr20c,tos,1,3,0.0001,18420.0,1039.472943370822,14142,0.302503182011031,18608.21284390095,5.621382416965364,6.21779444209157,2.3800857608774932,0.2349402109781901,0.05194386204597777,2995.3333333333335,2995.3333333333335,2995.3333333333335,False,3.5235808612249496e-05
qaplib,esc32h,sfw,1,3,0.0001,456.6666666666667,9.568466729604882,438,0.04261796042617965,432.0667963557391,7.274581925144029,7.958002624670603,2.6903218319470206,0.11145440737406413,0.024545762923539726,621.0,621.0,621.0,False,0.0
