collection,test_name,solver,k,n,cost_mean,cost_stdev,cost_best_known,cost_relative_gap,cost_pre_rounded,norm_diff_best_prerounded,norm_diff_best_rounded,norm_diff_prerounded_rounded,time_mean,time_stdev,iters_best_mean,iters_min_of_k_mean,iters_mean_of_k_mean,max_iters_reached(1e5),birkhoff_infeasibility
qaplib,had18,tos,1,1,5390.0,0.0,5358,0.0059723777528928705,5274.621897459484,3.132637157479983,4.242640687119285,2.9701673383350222,0.14564037322998047,0.0,2605.0,2605.0,2605.0,False,5.795787879621327e-07
qaplib,lipa20b,sfw,1,1,27076.0,0.0,27076,0.0,27076.0,0.0,0.0,0.0,0.0008637905120849609,0.0,7.0,7.0,7.0,False,0.0
qaplib,lipa20b,tos,1,1,27076.0,0.0,27076,0.0,27096.272613757275,0.007025157008399452,0.0,0.007025157008399452,0.16860342025756836,0.0,2911.0,2911.0,2911.0,False,1.703795566159433e-07
qaplib,chr15b,sfw,1,1,16062.0,0.0,7990,1.0102628285356696,13684.464088093126,4.544554598590739,4.898979485566356,1.005727559129756,0.17766427993774414,0.0,1911.0,1911.0,1911.0,False,0.0
qaplib,chr15b,tos,1,1,13330.0,0.0,7990,0.6683354192740926,11401.445060442515,5.040582838524373,5.291502622129181,1.569665186734745,0.17253899574279785,0.0,3113.0,3113.0,3113.0,False,7.648205528791534e-05
qaplib,chr12b,sfw,1,1,13772.0,0.0,9742,0.4136727571340587,12739.283898521708,3.5509446454712426,3.7416573867739413,1.036457787066121,0.06626462936401367,0.0,749.0,749.0,749.0,False,0.0
qaplib,chr12b,tos,1,1,11636.0,0.0,9742,0.19441593102032437,11412.330961827247,4.50710520251089,4.898979485566356,1.5548177387682027,0.1458289623260498,0.0,2728.0,2728.0,2728.0,False,8.609864925279695e-05
qaplib,bur26e,sfw,1,1,5737524.0,0.0,5386879,0.06509242179005692,5717814.764995319,5.824533709200718,7.211102550927978,3.1751631956942217,0.0013132095336914062,0.0,9.0,9.0,9.0,False,0.0
qaplib,bur26e,tos,1,1,5666211.0,0.0,5386879,0.05185414411573009,5647185.412118077,5.481793885469286,7.0710678118654755,4.164060364397155,0.5435822010040283,0.0,8156.0,8156.0,8156.0,False,1.7903112300811328e-05
qaplib,wil50,sfw,1,1,48910.0,0.0,48816,0.0019255981645362177,48786.47295576254,8.756542936534213,9.695359714832659,3.411835348797993,0.040071725845336914,0.0,72.0,72.0,72.0,False,0.0
qaplib,wil50,tos,1,1,49210.0,0.0,48816,0.0080711242215667,49076.974809438674,7.748645153306296,9.486832980505138,4.761702764887886,0.708733081817627,0.0,5920.0,5920.0,5920.0,False,4.9201478714057705e-06
qaplib,lipa80a,sfw,1,1,256462.0,0.0,253195,0.01290309840241711,254083.3429434194,9.397182277112867,12.649110640673518,7.4718321690290574,0.24456071853637695,0.0,96.0,96.0,96.0,False,0.0
qaplib,lipa80a,tos,1,1,257011.0,0.0,253195,0.015071387665633207,253947.19511839858,9.434222043608354,12.489995996796797,7.456215543722232,11.524144887924194,0.0,23211.0,23211.0,23211.0,False,6.199312192772596e-06
qaplib,tai30a,sfw,1,1,1873186.0,0.0,1818146,0.03027259637014849,1859911.8464450473,6.6679601081231485,7.211102550927978,1.7373322652566248,0.055710554122924805,0.0,144.0,144.0,144.0,False,0.0
qaplib,tai30a,tos,1,1,1926870.0,0.0,1818146,0.05979937804774754,1883912.8877834962,6.72602542604449,7.3484692283495345,2.7349031104868073,0.652026891708374,0.0,8792.0,8792.0,8792.0,False,1.0234830783968459e-05
qaplib,lipa30b,sfw,1,1,151426.0,0.0,151426,0.0,151426.0,0.0,0.0,0.0,0.002166271209716797,0.0,12.0,12.0,12.0,False,0.0
qaplib,lipa30b,tos,1,1,151426.0,0.0,151426,0.0,151461.51657842513,0.004253116236249835,0.0,0.004253116236249835,0.13092851638793945,0.0,1677.0,1677.0,1677.0,False,0.0001035850101309281
qaplib,tai60b,sfw,1,1,804358393.0,0.0,608215054,0.32249010890151364,788159786.1996574,9.17651231160256,10.862780491200215,4.17453353728769,0.005462646484375,0.0,10.0,10.0,10.0,False,0.0
qaplib,tai60b,tos,1,1,800775617.0,0.0,608215054,0.316599468779344,813756006.3005123,7.932234001813948,10.862780491200215,7.124767643703172,15.171911239624023,0.0,100000.0,100000.0,100000.0,True,3.5707852699122576e-05
qaplib,nug30,sfw,1,1,6204.0,0.0,6124,0.013063357282821686,6188.959214423652,7.258388758487593,7.615773105863909,1.3219581784511996,0.01774907112121582,0.0,84.0,84.0,84.0,False,0.0
qaplib,nug30,tos,1,1,6152.0,0.0,6124,0.0045721750489875895,6116.172026301592,6.1965351946711715,6.928203230275509,2.1470024669724856,0.4197072982788086,0.0,5587.0,5587.0,5587.0,False,3.802451653085542e-05
qaplib,esc16b,sfw,1,1,292.0,0.0,292,0.0,268.6535442203694,4.690020547281502,5.477225575051661,2.5383867697608005,0.11401152610778809,0.0,911.0,911.0,911.0,False,0.0
qaplib,esc16b,tos,1,1,292.0,0.0,292,0.0,268.61302528643006,4.726538942375665,5.291502622129181,2.590002566442151,0.1574561595916748,0.0,2723.0,2723.0,2723.0,False,0.00011757738893174432
qaplib,nug12,sfw,1,1,590.0,0.0,578,0.020761245674740483,569.8047667024823,4.222726167163791,4.69041575982343,1.4366928354548252,0.03410625457763672,0.0,367.0,367.0,367.0,False,0.0
qaplib,nug12,tos,1,1,598.0,0.0,578,0.03460207612456748,578.7839001421908,3.4613245617258723,3.7416573867739413,1.2023979696370775,0.37062978744506836,0.0,6625.0,6625.0,6625.0,False,5.2522555216887544e-05
qaplib,sko72,sfw,1,1,67198.0,0.0,66256,0.014217580294614828,67133.85874542865,11.139738811891727,11.661903789690601,2.7280922767756293,0.12967729568481445,0.0,44.0,44.0,44.0,False,0.0
qaplib,sko72,tos,1,1,67114.0,0.0,66256,0.012949770586814778,67078.23844400689,9.534495455547388,11.575836902790225,6.256344383915247,2.3761720657348633,0.0,5352.0,5352.0,5352.0,False,1.3131669874094203e-05
qaplib,had12,sfw,1,1,1684.0,0.0,1652,0.01937046004842615,1602.7591050607507,2.707282711233701,3.1622776601683795,2.422161173606896,0.08526420593261719,0.0,491.0,491.0,491.0,False,0.0
qaplib,had12,tos,1,1,1684.0,0.0,1652,0.01937046004842615,1602.6571522516438,2.719631953108583,3.1622776601683795,2.5067452123130245,0.077301025390625,0.0,1317.0,1317.0,1317.0,False,5.255879859314018e-07
qaplib,tho30,sfw,1,1,154814.0,0.0,149936,0.03253388112261232,153568.6949797591,6.289839716126377,7.0710678118654755,2.240823692481718,0.037694454193115234,0.0,170.0,170.0,170.0,False,0.0
qaplib,tho30,tos,1,1,151298.0,0.0,149936,0.009083875787002454,151228.95313126667,6.953950313537891,7.745966692414834,2.4128311118654597,0.42197251319885254,0.0,5703.0,5703.0,5703.0,False,4.399417113164844e-05
qaplib,nug25,sfw,1,1,3764.0,0.0,3744,0.005341880341880342,3735.006390997284,6.284336626303857,6.928203230275509,2.132036633483711,0.04795956611633301,0.0,285.0,285.0,285.0,False,0.0
qaplib,nug25,tos,1,1,3824.0,0.0,3744,0.021367521367521368,3789.121078265658,5.140967925166545,5.477225575051661,2.286732515531533,0.2189781665802002,0.0,2956.0,2956.0,2956.0,False,1.3140710517704005e-05
qaplib,esc64a,sfw,1,1,116.0,0.0,116,0.0,105.449894084422,10.977813274355565,11.313708498984761,2.3684466704872595,0.405350923538208,0.0,918.0,918.0,918.0,False,0.0
qaplib,esc64a,tos,1,1,116.0,0.0,116,0.0,106.05183740427867,8.671932162711201,11.313708498984761,6.914392694931387,1.5616767406463623,0.0,8958.0,8958.0,8958.0,False,3.865227340490175e-05
qaplib,chr12a,sfw,1,1,13396.0,0.0,9552,0.402428810720268,10637.761531350392,4.468173971900825,4.69041575982343,1.3813306043482583,0.3165702819824219,0.0,3612.0,3612.0,3612.0,False,0.0
qaplib,chr12a,tos,1,1,14776.0,0.0,9552,0.5469011725293133,11319.646622569573,4.350217564572522,4.69041575982343,1.7239795055096376,0.057504892349243164,0.0,1021.0,1021.0,1021.0,False,0.00010068368243259874
qaplib,esc32e,sfw,1,1,2.0,0.0,2,0.0,0.8572449096589647,7.6948610790667935,7.874007874011811,1.3399609808463495,1.7116103172302246,0.0,11465.0,11465.0,11465.0,False,0.0
qaplib,esc32e,tos,1,1,2.0,0.0,2,0.0,0.8711691205388323,5.923792339674486,8.0,5.023801653987773,0.14436793327331543,0.0,1809.0,1809.0,1809.0,False,4.848004888722165e-05
qaplib,tai100a,sfw,1,1,21487012.0,0.0,21044752,0.02101521557488537,21399192.048162144,13.578489116625676,13.92838827718412,2.4438718136268713,0.13425850868225098,0.0,47.0,47.0,47.0,False,0.0
qaplib,tai100a,tos,1,1,21947178.0,0.0,21044752,0.04288128460720279,21820341.349621736,12.359397126281113,14.0,5.604830633398855,6.393426418304443,0.0,9395.0,9395.0,9395.0,False,1.2086196564028672e-05
qaplib,tai35b,sfw,1,1,364557735.0,0.0,283315445,0.2867555985166993,364557726.209962,8.121928953999895,8.12403840463596,0.004096288996204865,0.0023996829986572266,0.0,7.0,7.0,7.0,False,0.0
qaplib,tai35b,tos,1,1,342014048.0,0.0,283315445,0.20718462066196214,344390347.6499722,6.221886768689168,8.12403840463596,4.603426978974467,8.822100400924683,0.0,100000.0,100000.0,100000.0,True,0.0020024171781378936
qaplib,nug20,sfw,1,1,2596.0,0.0,2570,0.010116731517509728,2570.8320003014715,5.766504631018153,6.324555320336759,2.1060691879927607,0.036620140075683594,0.0,263.0,263.0,263.0,False,0.0
qaplib,nug20,tos,1,1,2580.0,0.0,2570,0.0038910505836575876,2562.218840571457,5.684940321367295,6.324555320336759,1.9864844575524627,0.36728668212890625,0.0,5368.0,5368.0,5368.0,False,1.700119141343149e-06
qaplib,had20,sfw,1,1,6988.0,0.0,6922,0.009534816527015313,6846.388154216169,5.16006182333616,6.164414002968976,2.973192030763072,0.03350973129272461,0.0,213.0,213.0,213.0,False,0.0
qaplib,had20,tos,1,1,6984.0,0.0,6922,0.008956948858711355,6847.448824983057,5.047784951158493,6.164414002968976,3.1299304019580045,0.27722787857055664,0.0,3561.0,3561.0,3561.0,False,1.8355674231275824e-05
qaplib,lipa20a,sfw,1,1,3889.0,0.0,3683,0.05593266358946511,3709.6115190424966,4.532563241984583,6.164414002968976,3.7605004065892107,0.0062220096588134766,0.0,35.0,35.0,35.0,False,0.0
qaplib,lipa20a,tos,1,1,3839.0,0.0,3683,0.04235677436872115,3685.150679911738,4.745021915576388,6.164414002968976,3.4994313387262226,1.1273689270019531,0.0,17193.0,17193.0,17193.0,False,1.6926150482925244e-05
qaplib,ste36a,sfw,1,1,10150.0,0.0,9526,0.065504933865211,9784.724565333556,7.563427573959281,8.366600265340756,2.721229604086028,0.12790846824645996,0.0,507.0,507.0,507.0,False,0.0
qaplib,ste36a,tos,1,1,9842.0,0.0,9526,0.03317237035481839,9543.532117669463,7.234604606273332,8.366600265340756,3.031590795862384,0.6643943786621094,0.0,6816.0,6816.0,6816.0,False,2.256218000049133e-05
qaplib,nug24,sfw,1,1,3496.0,0.0,3488,0.0022935779816513763,3460.136603654632,6.343301665601481,6.928203230275509,2.142024409813772,0.03239035606384277,0.0,199.0,199.0,199.0,False,0.0
qaplib,nug24,tos,1,1,3552.0,0.0,3488,0.01834862385321101,3490.6294864675983,5.7607839224074375,6.48074069840786,2.591917881233381,0.17863059043884277,0.0,2348.0,2348.0,2348.0,False,3.69507690531362e-05
qaplib,rou20,sfw,1,1,743760.0,0.0,725522,0.02513776287969214,733492.9166614439,5.489520781780101,5.830951894845301,1.5369005773860176,0.03179740905761719,0.0,244.0,244.0,244.0,False,0.0
qaplib,rou20,tos,1,1,742474.0,0.0,725522,0.02336524598840559,730935.955655713,5.491484534362772,6.0,2.059793232814514,0.16232705116271973,0.0,2597.0,2597.0,2597.0,False,7.995249465216647e-05
qaplib,lipa40b,sfw,1,1,556384.0,0.0,476581,0.16744897509552417,551996.3164977394,7.275280304467193,8.12403840463596,2.9177376503964867,0.049835920333862305,0.0,152.0,152.0,152.0,False,0.0
qaplib,lipa40b,tos,1,1,476581.0,0.0,476581,0.0,476692.35595334275,0.004685394368361459,0.0,0.004685394368361459,0.12508606910705566,0.0,1255.0,1255.0,1255.0,False,2.527169054141011e-05
qaplib,bur26f,sfw,1,1,3982187.0,0.0,3782044,0.052919267993709225,3977251.034569353,5.968909809486145,6.6332495807108,1.954799595244505,0.0007419586181640625,0.0,5.0,5.0,5.0,False,0.0
qaplib,bur26f,tos,1,1,3864816.0,0.0,3782044,0.021885520105001423,3895138.433188989,5.125287162540534,6.782329983125268,4.383761828097401,0.6188437938690186,0.0,8745.0,8745.0,8745.0,False,8.186000972529758e-06
qaplib,bur26g,sfw,1,1,10729233.0,0.0,10117172,0.06049724171932631,10724174.944659693,6.563603329464275,7.0710678118654755,1.2944932017834925,0.0006361007690429688,0.0,4.0,4.0,4.0,False,0.0
qaplib,bur26g,tos,1,1,10588408.0,0.0,10117172,0.04657783815477289,10641309.645404538,5.566987959810892,7.0710678118654755,4.263421100587146,1.1315863132476807,0.0,15683.0,15683.0,15683.0,False,1.1514512326222147e-05
qaplib,lipa60a,sfw,1,1,109025.0,0.0,107218,0.01685351340260031,107654.28844312453,8.164207582464853,10.954451150103322,6.5030556835037405,0.05178427696228027,0.0,62.0,62.0,62.0,False,0.0
qaplib,lipa60a,tos,1,1,109171.0,0.0,107218,0.018215225055494413,107520.8213156906,8.328474285760949,10.862780491200215,6.368967787918324,15.410964250564575,0.0,100000.0,100000.0,100000.0,True,6.48203499099897e-07
qaplib,chr18a,sfw,1,1,18926.0,0.0,11098,0.7053523157325644,17212.96623619969,5.642019972384904,6.0,1.4846361367226035,0.14108872413635254,0.0,1387.0,1387.0,1387.0,False,0.0
qaplib,chr18a,tos,1,1,18132.0,0.0,11098,0.6338078933141107,16542.544654719375,5.758671893785237,6.0,1.3388336932281675,0.24320268630981445,0.0,4100.0,4100.0,4100.0,False,9.019416589027341e-05
qaplib,esc16d,sfw,1,1,16.0,0.0,16,0.0,13.117648925277269,5.294122686531423,5.656854249492381,1.7232291164065043,0.0029821395874023438,0.0,31.0,31.0,31.0,False,0.0
qaplib,esc16d,tos,1,1,16.0,0.0,16,0.0,12.760807164276436,4.253591795976908,5.0990195135927845,2.0178263916932733,0.0877525806427002,0.0,1570.0,1570.0,1570.0,False,7.894697302681345e-06
qaplib,chr22b,sfw,1,1,8634.0,0.0,6194,0.3939296092993219,6223.85259889348,5.616994845169394,6.48074069840786,2.5762361778214093,0.44364166259765625,0.0,3858.0,3858.0,3858.0,False,0.0
qaplib,chr22b,tos,1,1,7640.0,0.0,6194,0.23345172747820472,5494.139236221422,5.573484776000406,6.324555320336759,2.8585583603363385,0.17222833633422852,0.0,2736.0,2736.0,2736.0,False,4.5978554680919894e-05
qaplib,tho150,sfw,1,1,8240906.0,0.0,8133398,0.013218091626648542,8233428.622293325,15.993691610594764,17.08800749063506,4.489636645518072,0.43651676177978516,0.0,34.0,34.0,34.0,False,0.0
qaplib,tho150,tos,1,1,8312242.0,0.0,8133398,0.021988841564128548,8329134.249446218,12.949246911939303,17.204650534085253,10.51557704012188,7.950644493103027,0.0,6024.0,6024.0,6024.0,False,4.633326974987456e-06
qaplib,tai17a,sfw,1,1,505936.0,0.0,491812,0.02871829072897774,495125.0358687022,5.2712200600264865,5.656854249492381,1.556976031995374,0.09460687637329102,0.0,479.0,479.0,479.0,False,0.0
qaplib,tai17a,tos,1,1,499878.0,0.0,491812,0.016400575829788617,496078.6217723974,5.389148912019656,5.656854249492381,1.3692046192136158,0.20986676216125488,0.0,3567.0,3567.0,3567.0,False,1.8786215162744192e-06
qaplib,nug28,sfw,1,1,5230.0,0.0,5166,0.012388695315524584,5202.161888784685,6.785981687195486,7.211102550927978,1.631681839103239,0.01956486701965332,0.0,111.0,111.0,111.0,False,0.0
qaplib,nug28,tos,1,1,5258.0,0.0,5166,0.01780874951606659,5226.742812029153,6.001727743124427,6.928203230275509,3.016305659121148,0.2296738624572754,0.0,3196.0,3196.0,3196.0,False,8.37063614764495e-06
qaplib,sko100c,sfw,1,1,149366.0,0.0,147862,0.010171646535282899,149311.90437362084,13.318100628563132,14.0,3.1539202749934154,0.6269237995147705,0.0,96.0,96.0,96.0,False,0.0
qaplib,sko100c,tos,1,1,149988.0,0.0,147862,0.014378271631656545,150523.4438612341,10.822657575815352,14.071247279470288,7.963544681056082,3.649819850921631,0.0,5622.0,5622.0,5622.0,False,8.563852426186135e-06
qaplib,tai30b,sfw,1,1,975238835.0,0.0,637117113,0.5307057605278922,942029042.0196635,6.6587074214732755,7.615773105863909,2.892253152064954,0.0027446746826171875,0.0,6.0,6.0,6.0,False,0.0
qaplib,tai30b,tos,1,1,857271247.0,0.0,637117113,0.3455473562205195,871202167.4962171,6.14210877747105,7.745966692414834,4.0921435612128665,7.70956563949585,0.0,100000.0,100000.0,100000.0,True,0.00014284000606646304
qaplib,tai35a,sfw,1,1,2481636.0,0.0,2422002,0.024621779833377513,2465881.286649386,7.938983954137242,8.366600265340756,1.9309854717652641,0.0246737003326416,0.0,113.0,113.0,113.0,False,0.0
qaplib,tai35a,tos,1,1,2521708.0,0.0,2422002,0.04116677029994195,2468260.42626631,7.6770237568041955,8.246211251235321,2.350319196046855,0.5879802703857422,0.0,6765.0,6765.0,6765.0,False,2.0485869669457753e-05
qaplib,tai20b,sfw,1,1,182390171.0,0.0,122455319,0.4894426186583206,181923852.34448034,5.859395932500107,6.164414002968976,0.7045770373888577,0.0006103515625,0.0,5.0,5.0,5.0,False,0.0
qaplib,tai20b,tos,1,1,219539400.0,0.0,122455319,0.7928122828212958,212477464.49257243,4.951604540813301,6.164414002968976,3.2517847875620203,6.129535675048828,0.0,100000.0,100000.0,100000.0,True,6.404789168664575e-06
qaplib,bur26c,sfw,1,1,5773834.0,0.0,5426795,0.06394916336437989,5726183.880983471,5.587436740112444,6.782329983125268,3.2549618145161734,0.0006482601165771484,0.0,4.0,4.0,4.0,False,0.0
qaplib,bur26c,tos,1,1,5608584.0,0.0,5426795,0.03349840928209007,5614507.164548607,5.235642045920094,7.211102550927978,4.2866886971318685,0.5438079833984375,0.0,7695.0,7695.0,7695.0,False,1.5036051937819791e-05
qaplib,chr22a,sfw,1,1,9514.0,0.0,6156,0.5454840805717999,7122.113439332533,5.826327073876394,6.48074069840786,2.5346443508808894,0.4146153926849365,0.0,3278.0,3278.0,3278.0,False,0.0
qaplib,chr22a,tos,1,1,7070.0,0.0,6156,0.1484730344379467,5616.170420114338,5.8179688735356505,6.48074069840786,2.635257438862918,0.3876922130584717,0.0,6109.0,6109.0,6109.0,False,3.357695083000943e-05
qaplib,lipa90a,sfw,1,1,364705.0,0.0,360630,0.011299670021906108,361876.13110440085,10.003009122775508,13.2664991614216,7.892494531309906,0.27681660652160645,0.0,68.0,68.0,68.0,False,0.0
