collection,test_name,solver,k,n,cost_mean,cost_stdev,cost_best_known,cost_relative_gap,cost_pre_rounded,norm_diff_best_prerounded,norm_diff_best_rounded,norm_diff_prerounded_rounded,time_mean,time_stdev,iters_best_mean,iters_min_of_k_mean,iters_mean_of_k_mean,max_iters_reached(1e5),birkhoff_infeasibility
qaplib,lipa40a,sfw,3,3,32323.0,47.588514020367,31538,0.024890608155241297,31680.469635076035,6.626345165362871,8.831760866327848,5.30240154139798,0.056111653645833336,0.003554994983397454,59.666666666666664,40.0,50.888888888888886,False,0.0
qaplib,lipa40a,tos,1,3,32312.666666666668,78.93175674101154,31538,0.02456296108398338,31637.233106964573,6.7585629920605514,8.755282333232774,5.172087747779263,10.153380552927652,0.370084712216709,100000.0,100000.0,100000.0,True,1.3737761987292949e-06
qaplib,lipa40a,tos,3,3,32244.0,10.23067283548187,31538,0.022385693449172427,31628.652182511858,6.74019424558053,8.792786014456544,5.167289373189543,64.64582959810893,24.87618735536699,100000.0,100000.0,100000.0,True,1.382711229522901e-06
qaplib,chr20b,sfw,1,3,3419.3333333333335,323.97667954482296,2298,0.48796054540179873,3059.4739025597773,5.704401801061361,6.10818510677892,1.631145478953724,0.6434304714202881,0.12643205881260544,1554.0,1554.0,1554.0,False,0.0
qaplib,chr20b,sfw,3,3,2834.6666666666665,244.19846209361947,2298,0.23353640847113424,2632.37260593992,5.811304648049371,6.053259966927751,1.2534644049077637,1.5401667753855388,0.14504766864009586,858.0,838.3333333333334,1313.0,False,0.0
qaplib,chr20b,tos,1,3,3227.3333333333335,162.294656583498,2298,0.40440963156367865,2805.502217036154,5.50816446512136,6.162989774435245,2.102789373534474,0.5087712605794271,0.12021487882522418,2278.6666666666665,2278.6666666666665,2278.6666666666665,False,0.00010234718100698699
qaplib,chr20b,tos,3,3,2830.0,120.04443621703867,2298,0.23150565709312446,2460.699937455616,5.811409530234957,6.164414002968976,1.790236820600492,1.850963830947876,0.09312071639235014,3083.3333333333335,1996.0,2828.1111111111113,False,2.6601531264319973e-05
qaplib,scr15,sfw,1,3,59338.666666666664,2322.5143463257423,51140,0.1603180810846043,55596.595882897964,4.568066261080837,5.022206940147149,1.5062340801070446,0.24697192509969076,0.02123274845281643,670.6666666666666,670.6666666666666,670.6666666666666,False,0.0
qaplib,scr15,sfw,3,3,55094.666666666664,4129.796228494681,51140,0.07733020466692735,51901.221511851356,4.658646186486859,5.029820531087298,1.159892873443034,0.8604989846547445,0.13274944830200952,686.0,652.3333333333334,784.0,False,0.0
qaplib,scr15,tos,1,3,57475.333333333336,1944.445307936316,51140,0.12388215356537614,52683.684840837646,4.724514765151551,5.214955636642251,1.8309187837090224,0.6637829144795736,0.18497450345872196,3002.6666666666665,3002.6666666666665,3002.6666666666665,False,5.279164249370788e-05
qaplib,scr15,tos,3,3,56066.666666666664,576.0702117701356,51140,0.09633685308303998,51190.99092414657,4.873231326258284,5.222569227582399,1.4828623402679468,2.3111568291982016,0.30657503542166437,3524.0,2860.0,3675.222222222222,False,6.652947980898513e-07
qaplib,esc16h,sfw,1,3,996.0,0.0,996,0.0,847.8130722684513,4.71078839751278,5.475194148891075,2.754503371865613,0.6244730154673258,0.021475989370428387,1669.6666666666667,1669.6666666666667,1669.6666666666667,False,0.0
qaplib,esc16h,sfw,3,3,996.0,0.0,996,0.0,847.8256120672596,4.5709294508923675,5.537101799865234,2.7279862228559217,1.846836010615031,0.07611581028629127,1571.3333333333333,1403.0,1549.111111111111,False,0.0
qaplib,esc16h,tos,1,3,996.0,0.0,996,0.0,850.3707266321991,4.595797728541951,5.537101799865234,2.9331312900882005,0.5769581000010172,0.11932081407297962,2601.0,2601.0,2601.0,False,9.220211999422386e-05
qaplib,esc16h,tos,3,3,996.0,0.0,996,0.0,849.2442521463264,4.733596076398515,5.5969780246788075,2.8783461556700227,1.9395326773325603,0.16437142795884124,2834.6666666666665,2515.6666666666665,3053.555555555555,False,0.00017029589349795175
qaplib,tai25b,sfw,1,3,495899748.0,10006276.85472727,344355646,0.4400802012695909,493653309.74733263,6.2912377374961705,6.63210675408131,0.7380515366931752,0.0020311673482259116,0.0004220521725692875,5.0,5.0,5.0,False,0.0
qaplib,tai25b,sfw,3,3,414286384.3333333,4886891.905146892,344355646,0.20307707785727233,414286384.3333333,6.320692528882918,6.320692528882918,0.0,0.010294040044148764,0.0017062514337414284,6.0,5.333333333333333,6.111111111111111,False,0.0
qaplib,tai25b,tos,1,3,583086321.6666666,13257654.824804483,344355646,0.6932677841636626,568199707.2575,5.393680628598186,6.92820323027551,3.5234596328006007,25.33144481976827,0.1424917920310287,100000.0,100000.0,100000.0,True,5.312501259711325e-05
qaplib,tai25b,tos,3,3,563769162.6666666,3839092.4425290353,344355646,0.6371712478518985,554907079.9124184,5.297992824481658,6.779049052986292,3.6043241553098437,73.7243800163269,2.6410228394989343,100000.0,100000.0,100000.0,True,0.0001980023053004728
qaplib,had16,sfw,1,3,3736.0,0.0,3720,0.004301075268817204,3650.73109945829,2.966246470073251,3.464101615137755,2.6074876183209312,0.10829893747965495,0.0033830844725034966,269.0,269.0,269.0,False,0.0
qaplib,had16,sfw,3,3,3733.3333333333335,3.7712361663282534,3720,0.0035842293906810443,3649.0828522552015,4.079048798620854,4.925936704707506,2.6873831147601024,0.30602121353149414,0.009987956461309153,259.0,246.0,259.3333333333333,False,0.0
qaplib,had16,tos,1,3,3733.3333333333335,3.7712361663282534,3720,0.0035842293906810443,3649.936572501938,3.5063110462334586,4.19501915992263,2.714389388189455,0.4579133192698161,0.011286743361639543,2269.6666666666665,2269.6666666666665,2269.6666666666665,False,8.650374608032638e-07
qaplib,had16,tos,3,3,3728.0,0.0,3720,0.002150537634408602,3648.257318282136,4.5810218059422105,5.656854249492381,2.79259642428312,1.4048837025960286,0.03384865731979188,2307.3333333333335,2272.0,2333.444444444444,False,3.013250089233677e-07
qaplib,rou15,sfw,1,3,377455.3333333333,12192.99605875803,354210,0.06562585283682933,368124.95269443095,4.968740330946168,5.353410273103342,1.365345945851381,0.17174228032430014,0.029466734191378317,431.6666666666667,431.6666666666667,431.6666666666667,False,0.0
qaplib,rou15,sfw,3,3,364287.3333333333,3556.8983991986925,354210,0.02845016609732451,359642.55343543575,4.389059139472864,4.66599966638638,1.0541211014002176,0.35576311747233075,0.12180671627389883,345.3333333333333,238.0,324.44444444444446,False,0.0
qaplib,rou15,tos,1,3,372012.0,6401.905549652124,354210,0.05025832133480139,363058.5552448843,4.395124884620571,4.81104093160494,1.5528903794072884,0.4398319721221924,0.09226268268076601,2276.3333333333335,2276.3333333333335,2276.3333333333335,False,1.5330956484802366e-05
qaplib,rou15,tos,3,3,361900.0,5506.741323142027,354210,0.021710284859264278,357950.1263839,3.398925412668071,3.2659863237109037,0.9413078119210309,1.9336365858713787,0.41876274090458865,4665.333333333333,2204.3333333333335,3281.0,False,4.582782223643266e-06
qaplib,tai15b,sfw,1,3,347492356.0,220848.10926969693,51765268,5.712847618213819,347358050.6984544,5.077233523679188,5.2225692275824,0.2108493866429065,0.0008076032002766927,0.0004788628439741924,1.0,1.0,1.0,False,0.0
qaplib,tai15b,sfw,3,3,347438466.3333333,128062.92560647242,51765268,5.711806579139768,347434832.15747553,4.934972570645085,4.960299289172989,0.03610752636248021,0.001803000768025716,0.0005344539238164144,1.0,1.0,1.0,False,0.0
qaplib,tai15b,tos,1,3,494985080.3333333,106971.86875477537,51765268,8.562107943367227,351695310.02184796,3.794571343671407,5.029820531087298,3.5016253184973345,0.6146567662556967,0.02175569451679013,3022.6666666666665,3022.6666666666665,3022.6666666666665,False,8.77895787642017e-06
qaplib,tai15b,tos,3,3,422320842.3333333,131461.194295334,51765268,7.158382225188776,351671400.596453,3.8259615429158806,5.289249236924543,3.492920735165867,1.8568472862243652,0.07109242836487495,3140.6666666666665,2786.3333333333335,3052.6666666666665,False,4.3938676813640255e-06
qaplib,esc32b,sfw,1,3,189.33333333333334,7.542472332656507,168,0.12698412698412703,188.58808587187195,7.8844236173890785,7.958002624670603,0.4615492863973856,0.03844865163167318,0.04765386113540405,68.33333333333333,68.33333333333333,68.33333333333333,False,0.0
qaplib,esc32b,sfw,3,3,193.33333333333334,1.8856180831641267,168,0.15079365079365084,192.51275312603175,7.8174064663177125,8.0,1.4724177303878354,0.5901681582132975,0.30316705106700675,113.33333333333333,113.33333333333333,356.5555555555556,False,0.0
qaplib,esc32b,tos,1,3,192.0,0.0,168,0.14285714285714285,191.30762197825183,7.112617732534936,7.8277715911826276,2.998275345679417,0.7717915376027426,0.2653333784802784,2823.0,2823.0,2823.0,False,7.67964345499714e-05
qaplib,esc32b,tos,3,3,186.66666666666666,3.7712361663282534,168,0.11111111111111105,187.23669611415653,7.287381396075877,7.916005249341207,2.8352560778173355,2.6963014602661133,0.23325932932172358,3544.3333333333335,2518.6666666666665,3342.777777777778,False,6.102399091806441e-05
qaplib,esc16g,sfw,1,3,28.666666666666668,3.7712361663282534,26,0.10256410256410262,26.446497916064875,4.8979648495522286,5.0183803997526475,0.8552696160720119,0.2830621401468913,0.3161912047897237,844.6666666666666,844.6666666666666,844.6666666666666,False,0.0
qaplib,esc16g,sfw,3,3,26.666666666666668,0.9428090415820634,26,0.025641025641025685,25.557541930996866,4.993822273069649,5.289249236924542,1.2698529919494552,0.9673486550649008,0.5327019057088123,391.0,391.0,984.3333333333334,False,0.0
qaplib,esc16g,tos,1,3,27.333333333333332,0.9428090415820634,26,0.05128205128205124,25.923553584823285,4.650321538621763,5.537101799865234,2.789894948094375,0.24879924456278482,0.044821477094156716,1277.3333333333333,1277.3333333333333,1277.3333333333333,False,4.5541704605539276e-05
qaplib,esc16g,tos,3,3,26.666666666666668,0.9428090415820634,26,0.025641025641025685,26.189766708935178,4.700566320574065,5.535070373704648,2.70242064012117,0.9624222914377848,0.19596499630258962,1782.0,956.0,1699.222222222222,False,5.241075999196861e-05
qaplib,sko42,sfw,1,3,16157.333333333334,43.39994879669278,15812,0.02183995277848052,16107.675371556179,8.510192808628291,9.16515138991168,2.2466032503080577,0.08281993865966797,0.007852768025958386,75.66666666666667,75.66666666666667,75.66666666666667,False,0.0
qaplib,sko42,sfw,3,3,15868.666666666666,45.02838610871542,15812,0.0035837760350788048,15835.897890441993,8.367295198441333,8.864901558049803,1.9382776090025642,0.28380640347798664,0.023118563130105824,71.33333333333333,67.66666666666667,80.8888888888889,False,0.0
qaplib,sko42,tos,1,3,16112.0,28.890598240027266,15812,0.018972931950417403,16011.235985876905,7.730104885452909,8.97944480504348,3.822804772368034,1.6492007573445637,0.02666641508145073,4774.0,4774.0,4774.0,False,1.0385938138407822e-05
qaplib,sko42,tos,3,3,15977.333333333334,93.09970760188003,15812,0.010456193608230075,15908.952754141132,6.243243019189634,7.003566264059846,3.5766155096818757,5.798005898793538,0.8138957618443375,6109.666666666667,4646.0,5616.222222222223,False,1.3703925808637346e-05
qaplib,lipa30a,sfw,1,3,13638.333333333334,15.584892970081281,13178,0.03493195730257505,13261.156641887013,5.501238212714031,7.527467550986557,4.637577728609742,0.029730558395385742,0.0027643660370140362,41.666666666666664,41.666666666666664,41.666666666666664,False,0.0
qaplib,lipa30a,sfw,3,3,13560.333333333334,9.741092797468305,13178,0.029013001467091664,13245.911524940338,5.738894248991361,7.745966692414835,4.594898521083929,0.09344204266866048,0.004073201099288514,43.333333333333336,39.666666666666664,45.333333333333336,False,0.0
qaplib,lipa30a,tos,1,3,13626.0,43.59663595584718,13178,0.03399605402944301,13218.724601567255,5.792307606373064,7.571620328425233,4.5078318002412745,26.54475235939026,0.2495932287419366,100000.0,100000.0,100000.0,True,1.5019981672980563e-05
qaplib,lipa30a,tos,3,3,13581.666666666666,17.820088539498215,13178,0.030631861182779333,13226.30251107885,5.861306560105358,7.65917096804755,4.505199184794487,84.88756696383159,0.4811865737292386,100000.0,100000.0,100000.0,True,1.3657240864324917e-06
qaplib,had18,sfw,1,3,5390.0,0.0,5358,0.0059723777528928705,5277.621700150096,3.6500049812602025,4.77207775636129,2.941557093801576,0.10584012667338054,0.008090958840720268,236.66666666666666,236.66666666666666,236.66666666666666,False,0.0
qaplib,had18,sfw,3,3,5374.0,0.0,5358,0.0029861888764464353,5283.565450315222,4.8771392580727015,5.830951894845302,2.703794066288173,0.38092994689941406,0.05027830168090832,367.0,252.0,292.1111111111111,False,0.0
qaplib,had18,tos,1,3,5379.333333333333,7.542472332656507,5358,0.00398158516859519,5281.022429237673,4.217650119474068,5.301514825603295,2.9604872298849862,0.6083680788675944,0.02376317901066358,2761.3333333333335,2761.3333333333335,2761.3333333333335,False,3.477728952254669e-06
qaplib,had18,tos,3,3,5376.666666666667,3.7712361663282534,5358,0.0034838870225208977,5281.0086408796715,4.201252781728116,5.220634596563534,2.958060577765331,1.7043461004892986,0.06286955704595426,2870.0,2512.3333333333335,2671.888888888889,False,4.430573935223905e-06
qaplib,lipa20b,sfw,1,3,29437.0,1686.4750220504304,27076,0.08719899542029842,29214.146167456725,3.4029332864519133,3.7113599415146807,1.1717315330735127,0.039441426595052086,0.03195128619178171,69.0,69.0,69.0,False,0.0
qaplib,lipa20b,sfw,3,3,27076.0,0.0,27076,0.0,27076.0,0.0,0.0,0.0,0.029903650283813477,0.009648356947123413,12.0,9.666666666666666,23.11111111111111,False,0.0
qaplib,lipa20b,tos,1,3,28245.666666666668,1654.15846345573,27076,0.043199389373122614,28094.329133604508,1.5380418449917295,1.7638342073763937,0.6368004532259143,0.34289876619974774,0.23705718339567305,1528.6666666666667,1528.6666666666667,1528.6666666666667,False,9.157875372571552e-05
qaplib,lipa20b,tos,3,3,27076.0,0.0,27076,0.0,27072.369932252335,0.004143712111945156,0.0,0.004143712111945156,0.9670213063557943,0.19883642242111133,993.3333333333334,763.0,1417.4444444444443,False,0.00019801816605481814
qaplib,chr15b,sfw,1,3,12815.333333333334,824.6701697581215,7990,0.603921568627451,11996.88559495567,5.146019901461666,5.35341027310334,1.026562268214504,0.43736036618550617,0.09489418950897276,1126.0,1126.0,1126.0,False,0.0
qaplib,chr15b,sfw,3,3,10482.666666666666,329.37246731052403,7990,0.3119732999582811,10164.627547946971,4.91129937446776,5.029820531087298,0.6776184115305318,0.9980537096659342,0.19288791522421544,455.6666666666667,137.33333333333334,901.4444444444443,False,0.0
qaplib,chr15b,tos,1,3,12350.666666666666,1017.180853579583,7990,0.5457655402586565,11525.786257707907,4.776119488545721,5.1584081914036,1.5112680250412682,0.5461784998575846,0.17168994111825275,2337.3333333333335,2337.3333333333335,2337.3333333333335,False,3.793151094270598e-05
qaplib,chr15b,tos,3,3,9840.0,577.2093785331859,7990,0.23153942428035043,9480.913185400777,4.834919668696612,5.029820531087298,0.8595287274580005,2.3556626637776694,0.6169719220924529,4601.0,1977.3333333333333,3471.444444444444,False,3.558992670743087e-05
qaplib,chr12b,sfw,1,3,14328.0,735.9782605485029,9742,0.4707452268528023,13214.656107208088,4.2064820427488625,4.3709242757799585,0.9499967636486156,0.23974903424580893,0.17925239792347758,698.3333333333334,698.3333333333334,698.3333333333334,False,0.0
qaplib,chr12b,sfw,3,3,13333.333333333334,32.05550741379015,9742,0.3686443577636352,12343.418276652175,4.554288764550335,4.759937001737739,1.0636351147065064,1.1993446350097656,0.33128942301303754,909.0,765.6666666666666,1196.7777777777776,False,0.0
qaplib,chr12b,tos,1,3,13364.666666666666,12.256517540566826,9742,0.3718606720043796,12679.032505267845,4.388350748109133,4.759937001737739,1.4874587394375218,0.5766504605611166,0.14057170388468032,2773.6666666666665,2773.6666666666665,2773.6666666666665,False,4.94834097098491e-05
qaplib,chr12b,tos,3,3,11588.0,1253.2709204318114,9742,0.18948881133237527,10677.73378747313,3.163998812562735,3.3227775424509325,1.613170441163158,1.424932638804118,0.027118400447207657,2087.0,1772.6666666666667,2274.888888888889,False,9.55707315334934e-05
qaplib,bur26e,sfw,1,3,5710003.333333333,105216.1310868675,5386879,0.059983588518200064,5684568.70974538,6.3538444578052875,6.973878588109585,1.3898493118189768,0.005000511805216472,0.0014460277193589133,8.333333333333334,8.333333333333334,8.333333333333334,False,0.0
qaplib,bur26e,sfw,3,3,5592489.666666667,46215.33444167158,5386879,0.03816879248014796,5568071.993489859,6.062207749925631,6.877506874283928,2.4701439972023658,0.011326471964518229,0.0015602964369467024,6.666666666666667,5.0,6.111111111111111,False,0.0
qaplib,bur26e,tos,1,3,5687689.0,51279.23814436664,5386879,0.05584123942639142,5672980.960706356,5.4593123604826275,7.070124531022987,4.184824471645862,2.466482639312744,0.6173528017838257,9505.666666666666,9505.666666666666,9505.666666666666,False,3.1388822179470934e-05
qaplib,bur26e,tos,3,3,5652598.0,23017.686953007826,5386879,0.0493270778868432,5642461.528673433,5.436055500450704,7.117746058219644,4.186452552094459,6.812261660893758,2.09629807040721,9543.0,7024.666666666667,8822.333333333332,False,2.287596104270264e-05
qaplib,wil50,sfw,1,3,48973.333333333336,116.91972554801103,48816,0.003222986998798258,48848.40522387647,8.081744056243053,9.225175904312891,3.3127409259080616,0.12969525655110678,0.034596558566571275,72.33333333333333,72.33333333333333,72.33333333333333,False,0.0
qaplib,wil50,sfw,3,3,48908.666666666664,21.312489817527705,48816,0.0018982847153938102,48795.56386338043,8.954669492977974,9.830385994412369,3.1587944643948576,0.43619322776794434,0.01610080580313314,60.666666666666664,60.666666666666664,78.88888888888887,False,0.0
qaplib,wil50,tos,1,3,49087.333333333336,34.65384378231207,48816,0.005558286900469841,48993.02529666524,8.132521108985218,9.966498312203889,4.941624995351177,2.4726785818735757,0.2484684129955407,5612.333333333333,5612.333333333333,5612.333333333333,False,5.6972925821425786e-06
qaplib,wil50,tos,3,3,49028.666666666664,20.805982045769646,48816,0.004356495138206003,48931.089491045015,7.829044581564648,9.660794158763585,4.892924416130865,6.72039779027303,0.3013975599936134,5236.333333333333,4867.0,5245.888888888888,False,1.2245033503065531e-05
qaplib,lipa80a,sfw,1,3,256759.33333333334,249.45317975301276,253195,0.014077423856447967,254229.46500990787,9.402439591842217,12.569805089976535,7.533316749113349,0.5449210007985433,0.22477651919910982,51.0,51.0,51.0,False,0.0
qaplib,lipa80a,sfw,3,3,256534.66666666666,51.551484513596264,253195,0.013190097224142092,254182.51584613012,9.374858667900027,12.622675457107858,7.527167152400225,1.518809159596761,0.25003024880071306,50.333333333333336,48.333333333333336,58.22222222222223,False,0.0
qaplib,lipa80a,tos,1,3,256556.66666666666,148.78694685877372,253195,0.01327698677567352,253905.68863559584,9.504056962664938,12.489485977551745,7.4874211195842255,22.98166251182556,16.006001188845957,31270.0,31270.0,31270.0,False,3.7295901546731217e-06
qaplib,lipa80a,tos,3,3,256633.66666666666,57.51135153650586,253195,0.013581100206033519,253879.0613639228,9.51171121079342,12.516599027856708,7.41085048124063,38.33374842007955,1.9678682529144178,31089.333333333332,18554.666666666668,24760.222222222223,False,5.611354826639473e-06
qaplib,tai30a,sfw,1,3,1862778.0,14072.78934682105,1818146,0.024548083597246865,1850475.1183249264,6.928957533179912,7.39341774341565,1.9416954329551286,0.04619741439819336,0.01873396152954238,168.33333333333334,168.33333333333334,168.33333333333334,False,0.0
